geoName,interest,date,lat,long
El Paso TX USA,100,2019-01-01,31.7754152,-106.4646348
Austin TX USA,15,2019-01-07,30.2711286,-97.7436995
Denver CO USA,8,2019-01-07,39.7348381,-104.9653271
El Paso TX USA,100,2019-01-07,31.7754152,-106.4646348
Knoxville TN USA,37,2019-01-07,35.9603948,-83.9210261
Washington DC USA,4,2019-01-07,38.8948932,-77.0365529
Albuquerque NM USA,22,2019-01-14,35.0841034,-106.6509851
Austin TX USA,7,2019-01-14,30.2711286,-97.7436995
Dallas TX USA,2,2019-01-14,32.7762719,-96.7968559
Denver CO USA,3,2019-01-14,39.7348381,-104.9653271
Detroit MI USA,4,2019-01-14,42.3315509,-83.0466403
El Paso TX USA,100,2019-01-14,31.7754152,-106.4646348
Las Vegas NV USA,13,2019-01-14,36.1672559,-115.1485163
Phoenix AZ USA,3,2019-01-14,33.4484367,-112.0741417
San Antonio TX USA,7,2019-01-14,29.4246002,-98.4951405
Abilene TX USA,100,2019-01-21,32.44645,-99.7475905
Albuquerque NM USA,13,2019-01-21,35.0841034,-106.6509851
Colorado Springs CO USA,23,2019-01-21,38.8339578,-104.8253485
El Paso TX USA,83,2019-01-21,31.7754152,-106.4646348
Odessa TX USA,53,2019-01-21,31.8457149,-102.367687
Philadelphia PA USA,2,2019-01-21,39.9527237,-75.1635262
Salt Lake City UT USA,7,2019-01-21,40.7596198,-111.8867975
Albuquerque NM USA,17,2019-01-28,35.0841034,-106.6509851
Charlotte NC USA,4,2019-01-28,35.2270869,-80.8431268
Chicago IL USA,1,2019-01-28,41.8755616,-87.6244212
Dallas TX USA,1,2019-01-28,32.7762719,-96.7968559
El Paso TX USA,100,2019-01-28,31.7754152,-106.4646348
Houston TX USA,2,2019-01-28,29.7589382,-95.3676974
Indianapolis IN USA,5,2019-01-28,39.7683331,-86.1583502
Las Vegas NV USA,6,2019-01-28,36.1672559,-115.1485163
Los Angeles CA USA,1,2019-01-28,34.0536909,-118.2427666
Tucson AZ USA,13,2019-01-28,32.2228765,-110.9748477
Albuquerque NM USA,11,2019-02-04,35.0841034,-106.6509851
Charlotte NC USA,5,2019-02-04,35.2270869,-80.8431268
Dothan AL USA,100,2019-02-04,31.2237434,-85.3933906
El Paso TX USA,62,2019-02-04,31.7754152,-106.4646348
Huntsville AL USA,22,2019-02-04,33.554113,-86.804219
Peoria IL USA,31,2019-02-04,40.6938609,-89.5891008
San Antonio TX USA,7,2019-02-04,29.4246002,-98.4951405
Chicago IL USA,2,2019-02-11,41.8755616,-87.6244212
El Paso TX USA,100,2019-02-11,31.7754152,-106.4646348
San Francisco CA USA,3,2019-02-11,37.7790262,-122.4199061
Seattle WA USA,5,2019-02-11,47.6038321,-122.3300624
Dallas TX USA,3,2019-02-18,32.7762719,-96.7968559
Denver CO USA,2,2019-02-18,39.7348381,-104.9653271
El Paso TX USA,100,2019-02-18,31.7754152,-106.4646348
Las Vegas NV USA,5,2019-02-18,36.1672559,-115.1485163
Nashville TN USA,4,2019-02-18,36.1622296,-86.7743531
Odessa TX USA,30,2019-02-18,31.8457149,-102.367687
San Angelo TX USA,85,2019-02-18,31.4648357,-100.4398442
San Diego CA USA,3,2019-02-18,32.7174209,-117.1627714
Albuquerque NM USA,36,2019-02-25,35.0841034,-106.6509851
Austin TX USA,20,2019-02-25,30.2711286,-97.7436995
El Paso TX USA,100,2019-02-25,31.7754152,-106.4646348
Omaha NE USA,45,2019-02-25,41.2587459,-95.9383758
San Francisco CA USA,6,2019-02-25,37.7790262,-122.4199061
Washington DC USA,6,2019-02-25,38.8948932,-77.0365529
Cleveland OH USA,13,2019-03-04,41.5051613,-81.6934446
Dallas TX USA,5,2019-03-04,32.7762719,-96.7968559
El Paso TX USA,100,2019-03-04,31.7754152,-106.4646348
Norfolk VA USA,25,2019-03-04,36.8889933,-76.2481624
Champaign IL USA,30,2019-03-11,40.1164205,-88.2433829
Dallas TX USA,2,2019-03-11,32.7762719,-96.7968559
El Paso TX USA,54,2019-03-11,31.7754152,-106.4646348
Odessa TX USA,63,2019-03-11,31.8457149,-102.367687
Terre Haute IN USA,100,2019-03-11,39.4667025,-87.4139119
Albuquerque NM USA,10,2019-03-18,35.0841034,-106.6509851
Austin TX USA,6,2019-03-18,30.2711286,-97.7436995
Baltimore MD USA,5,2019-03-18,39.284749399999995,-76.62047463969989
Colorado Springs CO USA,18,2019-03-18,38.8339578,-104.8253485
El Paso TX USA,100,2019-03-18,31.7754152,-106.4646348
Kansas City MO USA,6,2019-03-18,39.100105,-94.5781416
Las Vegas NV USA,7,2019-03-18,36.1672559,-115.1485163
Los Angeles CA USA,1,2019-03-18,34.0536909,-118.2427666
Albuquerque NM USA,23,2019-03-25,35.0841034,-106.6509851
Austin TX USA,12,2019-03-25,30.2711286,-97.7436995
Charlotte NC USA,10,2019-03-25,35.2270869,-80.8431268
Colorado Springs CO USA,42,2019-03-25,38.8339578,-104.8253485
Dallas TX USA,4,2019-03-25,32.7762719,-96.7968559
Denver CO USA,7,2019-03-25,39.7348381,-104.9653271
El Paso TX USA,100,2019-03-25,31.7754152,-106.4646348
Las Vegas NV USA,31,2019-03-25,36.1672559,-115.1485163
San Antonio TX USA,14,2019-03-25,29.4246002,-98.4951405
Columbia SC USA,44,2019-04-01,34.0007493,-81.0343313
El Paso TX USA,100,2019-04-01,31.7754152,-106.4646348
Grand Rapids MI USA,26,2019-04-01,42.9142413,-85.533004
Las Vegas NV USA,18,2019-04-01,36.1672559,-115.1485163
Dallas TX USA,3,2019-04-08,32.7762719,-96.7968559
El Paso TX USA,100,2019-04-08,31.7754152,-106.4646348
Gainesville FL USA,76,2019-04-08,29.67357765,-82.32337460192167
Los Angeles CA USA,1,2019-04-08,34.0536909,-118.2427666
New York NY USA,1,2019-04-08,40.7127281,-74.0060152
Odessa TX USA,73,2019-04-08,31.8457149,-102.367687
Albuquerque NM USA,18,2019-04-15,35.0841034,-106.6509851
Bakersfield CA USA,55,2019-04-15,35.3738712,-119.0194639
Colorado Springs CO USA,32,2019-04-15,38.8339578,-104.8253485
El Paso TX USA,100,2019-04-15,31.7754152,-106.4646348
Mobile AL USA,24,2019-04-15,39.092585,-84.853229
Austin TX USA,19,2019-04-22,30.2711286,-97.7436995
Dallas TX USA,5,2019-04-22,32.7762719,-96.7968559
El Paso TX USA,100,2019-04-22,31.7754152,-106.4646348
West Palm Beach FL USA,30,2019-04-22,26.7153425,-80.0533746
Dallas TX USA,3,2019-04-29,32.7762719,-96.7968559
El Paso TX USA,100,2019-04-29,31.7754152,-106.4646348
Oklahoma City OK USA,19,2019-04-29,35.4729886,-97.5170536
Raleigh NC USA,8,2019-04-29,35.7803977,-78.6390989
Washington DC USA,3,2019-04-29,38.8948932,-77.0365529
El Paso TX USA,100,2019-05-06,31.7754152,-106.4646348
Las Vegas NV USA,11,2019-05-06,36.1672559,-115.1485163
Los Angeles CA USA,1,2019-05-06,34.0536909,-118.2427666
San Antonio TX USA,10,2019-05-06,29.4246002,-98.4951405
El Paso TX USA,100,2019-05-13,31.7754152,-106.4646348
Los Angeles CA USA,2,2019-05-13,34.0536909,-118.2427666
San Diego CA USA,13,2019-05-13,32.7174209,-117.1627714
Colorado Springs CO USA,39,2019-05-20,38.8339578,-104.8253485
