geoName,interest,date,lat,long
Albany NY USA,5,2019-01-01,42.6511674,-73.754968
Albuquerque NM USA,5,2019-01-01,35.0841034,-106.6509851
Anchorage AK USA,20,2019-01-01,61.2163129,-149.8948523
Atlanta GA USA,3,2019-01-01,33.7490987,-84.3901849
Austin TX USA,3,2019-01-01,30.2711286,-97.7436995
Baltimore MD USA,3,2019-01-01,39.284749399999995,-76.62047463969989
Bangor ME USA,28,2019-01-01,44.8011821,-68.7778138
Baton Rouge LA USA,11,2019-01-01,30.4459596,-91.18738
Birmingham AL USA,9,2019-01-01,33.570499,-86.765783
Bluefield WV USA,39,2019-01-01,37.2698395,-81.2223195
Boston MA USA,3,2019-01-01,42.3602534,-71.0582912
Buffalo NY USA,5,2019-01-01,42.8867166,-78.8783922
Cedar Rapids IA USA,10,2019-01-01,41.9758872,-91.6704053
Champaign IL USA,11,2019-01-01,40.1164205,-88.2433829
Charleston SC USA,9,2019-01-01,32.7876012,-79.9402728
Charlotte NC USA,3,2019-01-01,35.2270869,-80.8431268
Chattanooga TN USA,10,2019-01-01,35.0457219,-85.3094883
Chicago IL USA,4,2019-01-01,41.8755616,-87.6244212
Chico CA USA,20,2019-01-01,39.7284945,-121.8374777
Cincinnati OH USA,3,2019-01-01,39.1014537,-84.5124602
Cleveland OH USA,7,2019-01-01,41.5051613,-81.6934446
Columbia SC USA,8,2019-01-01,34.0007493,-81.0343313
Columbia MO USA,22,2019-01-01,38.951883,-92.3337366
Columbus OH USA,3,2019-01-01,39.9622601,-83.0007065
Dallas TX USA,3,2019-01-01,32.7762719,-96.7968559
Davenport IA USA,13,2019-01-01,41.5236436,-90.5776368
Denver CO USA,4,2019-01-01,39.7348381,-104.9653271
Des Moines IA USA,8,2019-01-01,41.5910641,-93.6037149
Detroit MI USA,4,2019-01-01,42.3315509,-83.0466403
Evansville IN USA,15,2019-01-01,37.9747645,-87.5558483
Fargo ND USA,31,2019-01-01,46.877229,-96.789821
Flint MI USA,18,2019-01-01,43.0161693,-83.6900211
Florence SC USA,12,2019-01-01,34.1984435,-79.7671658
Fresno CA USA,6,2019-01-01,36.7295295,-119.70886126075588
Grand Rapids MI USA,4,2019-01-01,42.9142413,-85.533004
Greensboro NC USA,5,2019-01-01,36.0726355,-79.7919754
Greenville NC USA,11,2019-01-01,35.612661,-77.3663538
Greenville SC USA,12,2019-01-01,34.851354,-82.3984882
Harrisburg PA USA,4,2019-01-01,40.2663107,-76.8861122
Hartford CT USA,6,2019-01-01,43.648048,-70.241416
Houston TX USA,7,2019-01-01,29.7589382,-95.3676974
Indianapolis IN USA,5,2019-01-01,39.7683331,-86.1583502
Jackson MS USA,11,2019-01-01,28.530801699999998,-81.30324431076107
Jacksonville FL USA,7,2019-01-01,30.3321838,-81.655651
Kansas City MO USA,3,2019-01-01,39.100105,-94.5781416
Lafayette LA USA,19,2019-01-01,30.2240897,-92.0198427
Lansing MI USA,6,2019-01-01,42.7338147,-84.5207088
Las Vegas NV USA,7,2019-01-01,36.1672559,-115.1485163
Lexington KY USA,8,2019-01-01,38.0464066,-84.4970393
Little Rock AR USA,7,2019-01-01,34.7464809,-92.2895948
Los Angeles CA USA,3,2019-01-01,34.0536909,-118.2427666
Louisville KY USA,5,2019-01-01,38.2542376,-85.759407
Macon GA USA,16,2019-01-01,32.8406946,-83.6324022
Madison WI USA,24,2019-01-01,43.074761,-89.3837613
Memphis TN USA,5,2019-01-01,35.1490215,-90.0516285
Miami FL USA,2,2019-01-01,25.7742658,-80.1936589
Milwaukee WI USA,8,2019-01-01,43.0349931,-87.922497
Minneapolis MN USA,5,2019-01-01,44.9772995,-93.2654692
Minot ND USA,24,2019-01-01,48.23251,-101.296273
Missoula MT USA,31,2019-01-01,46.8701049,-113.9952672
Mobile AL USA,6,2019-01-01,39.092585,-84.853229
Monterey CA USA,13,2019-01-01,36.2231079,-121.3877428
Montgomery AL USA,18,2019-01-01,40.85239,-78.266098
Nashville TN USA,5,2019-01-01,36.1622296,-86.7743531
New Orleans LA USA,9,2019-01-01,29.9499323,-90.0701156
New York NY USA,5,2019-01-01,40.7127281,-74.0060152
Oklahoma City OK USA,5,2019-01-01,35.4729886,-97.5170536
Omaha NE USA,6,2019-01-01,41.2587459,-95.9383758
Orlando FL USA,4,2019-01-01,28.5479786,-81.41278418563017
Paducah KY USA,13,2019-01-01,37.0833893,-88.6000478
Philadelphia PA USA,4,2019-01-01,39.9527237,-75.1635262
Phoenix AZ USA,4,2019-01-01,33.4484367,-112.0741417
Pittsburgh PA USA,5,2019-01-01,40.4416941,-79.9900861
Portland OR USA,3,2019-01-01,45.5202471,-122.6741949
Portland ME USA,8,2019-01-01,43.6610277,-70.2548596
Providence RI USA,5,2019-01-01,41.8239891,-71.4128343
Raleigh NC USA,3,2019-01-01,35.7803977,-78.6390989
Richmond VA USA,5,2019-01-01,37.5385087,-77.43428
Roanoke VA USA,8,2019-01-01,37.270973,-79.9414313
Rochester MN USA,23,2019-01-01,44.0234387,-92.4630182
Rochester NY USA,8,2019-01-01,43.157285,-77.615214
Rockford IL USA,21,2019-01-01,42.2713945,-89.093966
Sacramento CA USA,5,2019-01-01,38.5815719,-121.4943996
Salt Lake City UT USA,4,2019-01-01,40.7596198,-111.8867975
San Angelo TX USA,55,2019-01-01,31.4648357,-100.4398442
San Antonio TX USA,3,2019-01-01,29.4246002,-98.4951405
San Diego CA USA,3,2019-01-01,32.7174209,-117.1627714
San Francisco CA USA,4,2019-01-01,37.7790262,-122.4199061
Santa Barbara CA USA,12,2019-01-01,34.4221319,-119.7026673
Savannah GA USA,10,2019-01-01,32.0809263,-81.0911768
Seattle WA USA,2,2019-01-01,47.6038321,-122.3300624
South Bend IN USA,18,2019-01-01,41.6833813,-86.2500066
