geoName,interest,date,lat,long,city
Denver Colorado United States of America,8,2019-01-21,39.7392364,-104.9848623,Denver 
Detroit Michigan United States of America,8,2019-01-21,42.3315509,-83.0466403,Detroit 
El Paso Texas United States of America,49,2019-01-21,31.7754152,-106.4646348,El Paso 
Hartford Connecticut United States of America,14,2019-01-21,41.764582,-72.6908547,Hartford 
Kansas City Missouri United States of America,16,2019-01-21,39.100105,-94.5781416,Kansas City 
Los Angeles California United States of America,3,2019-01-21,34.0536909,-118.2427666,Los Angeles 
New York New York United States of America,1,2019-01-21,36.1021436,-115.17449463280128,New York 
Norfolk Virginia United States of America,20,2019-01-21,36.8462923,-76.2929252,Norfolk 
Orlando Florida United States of America,8,2019-01-21,28.5421109,-81.3790304,Orlando 
Portland Maine United States of America,45,2019-01-21,43.6610277,-70.2548596,Portland 
Roanoke Virginia United States of America,39,2019-01-21,37.270973,-79.9414313,Roanoke 
San Francisco California United States of America,4,2019-01-21,37.7790262,-122.4199061,San Francisco 
Santa Barbara California United States of America,60,2019-01-21,34.4221319,-119.7026673,Santa Barbara 
Savannah Georgia United States of America,50,2019-01-21,32.0809263,-81.0911768,Savannah 
Seattle Washington United States of America,10,2019-01-21,47.6038321,-122.3300624,Seattle 
Traverse City Michigan United States of America,100,2019-01-21,44.7606441,-85.6165301,Traverse City 
Waco Texas United States of America,44,2019-01-21,31.549333,-97.1466695,Waco 
Albuquerque New Mexico United States of America,53,2019-01-28,35.0841034,-106.6509851,Albuquerque 
Atlanta Georgia United States of America,18,2019-01-28,33.7490987,-84.3901849,Atlanta 
Austin Texas United States of America,29,2019-01-28,30.2711286,-97.7436995,Austin 
Charlotte North Carolina United States of America,37,2019-01-28,35.2270869,-80.8431268,Charlotte 
Chicago Illinois United States of America,14,2019-01-28,41.8755616,-87.6244212,Chicago 
Denver Colorado United States of America,24,2019-01-28,39.7392364,-104.9848623,Denver 
Grand Rapids Michigan United States of America,46,2019-01-28,42.9632405,-85.6678639,Grand Rapids 
Greenville South Carolina United States of America,43,2019-01-28,34.851354,-82.3984882,Greenville 
Hartford Connecticut United States of America,29,2019-01-28,41.764582,-72.6908547,Hartford 
Houston Texas United States of America,10,2019-01-28,29.7589382,-95.3676974,Houston 
Indianapolis Indiana United States of America,29,2019-01-28,39.7683331,-86.1583502,Indianapolis 
Los Angeles California United States of America,6,2019-01-28,34.0536909,-118.2427666,Los Angeles 
Minneapolis Minnesota United States of America,17,2019-01-28,44.9772995,-93.2654692,Minneapolis 
New York New York United States of America,5,2019-01-28,36.1021436,-115.17449463280128,New York 
Norfolk Virginia United States of America,83,2019-01-28,36.8462923,-76.2929252,Norfolk 
Orlando Florida United States of America,17,2019-01-28,28.5421109,-81.3790304,Orlando 
Philadelphia Pennsylvania United States of America,9,2019-01-28,39.9527237,-75.1635262,Philadelphia 
Portland Oregon United States of America,24,2019-01-28,45.5202471,-122.6741949,Portland 
Portland Maine United States of America,92,2019-01-28,43.6610277,-70.2548596,Portland 
Providence Rhode Island United States of America,51,2019-01-28,41.8239891,-71.4128343,Providence 
Rochester New York United States of America,83,2019-01-28,43.157285,-77.615214,Rochester 
Salt Lake City Utah United States of America,26,2019-01-28,40.7596198,-111.8867975,Salt Lake City 
Savannah Georgia United States of America,100,2019-01-28,32.0809263,-81.0911768,Savannah 
Seattle Washington United States of America,21,2019-01-28,47.6038321,-122.3300624,Seattle 
Spokane Washington United States of America,89,2019-01-28,47.6579425,-117.4212265,Spokane 
St. Louis Missouri United States of America,53,2019-01-28,38.6529545,-90.24111656024635,St. Louis 
Washington District of Columbia United States of America,9,2019-01-28,38.8948932,-77.0365529,Washington 
Albany New York United States of America,16,2019-02-04,42.6511674,-73.754968,Albany 
Albuquerque New Mexico United States of America,15,2019-02-04,35.0841034,-106.6509851,Albuquerque 
Anchorage Alaska United States of America,62,2019-02-04,61.2163129,-149.8948523,Anchorage 
Atlanta Georgia United States of America,10,2019-02-04,33.7490987,-84.3901849,Atlanta 
Austin Texas United States of America,8,2019-02-04,30.2711286,-97.7436995,Austin 
Boston Massachusetts United States of America,3,2019-02-04,42.3602534,-71.0582912,Boston 
Cedar Rapids Iowa United States of America,30,2019-02-04,41.9758872,-91.6704053,Cedar Rapids 
Charleston South Carolina United States of America,28,2019-02-04,32.7876012,-79.9402728,Charleston 
Charlotte North Carolina United States of America,7,2019-02-04,35.2270869,-80.8431268,Charlotte 
Chicago Illinois United States of America,3,2019-02-04,41.8755616,-87.6244212,Chicago 
Cincinnati Ohio United States of America,9,2019-02-04,39.1014537,-84.5124602,Cincinnati 
Columbus Ohio United States of America,9,2019-02-04,39.9622601,-83.0007065,Columbus 
Denver Colorado United States of America,4,2019-02-04,39.7392364,-104.9848623,Denver 
Detroit Michigan United States of America,5,2019-02-04,42.3315509,-83.0466403,Detroit 
Ft. Myers Florida United States of America,18,2019-02-04,26.640628,-81.8723084,Ft. Myers 
Ft. Smith Arkansas United States of America,32,2019-02-04,35.3872218,-94.4248983,Ft. Smith 
Grand Rapids Michigan United States of America,13,2019-02-04,42.9632405,-85.6678639,Grand Rapids 
Harrisburg Pennsylvania United States of America,14,2019-02-04,40.2663107,-76.8861122,Harrisburg 
Hartford Connecticut United States of America,8,2019-02-04,41.764582,-72.6908547,Hartford 
Houston Texas United States of America,3,2019-02-04,29.7589382,-95.3676974,Houston 
Indianapolis Indiana United States of America,8,2019-02-04,39.7683331,-86.1583502,Indianapolis 
Kansas City Missouri United States of America,12,2019-02-04,39.100105,-94.5781416,Kansas City 
La Crosse Wisconsin United States of America,53,2019-02-04,43.8014053,-91.2395429,La Crosse 
Lansing Michigan United States of America,39,2019-02-04,42.7337712,-84.5553805,Lansing 
Las Vegas Nevada United States of America,10,2019-02-04,36.1672559,-115.1485163,Las Vegas 
Los Angeles California United States of America,2,2019-02-04,34.0536909,-118.2427666,Los Angeles 
Macon Georgia United States of America,100,2019-02-04,32.8406946,-83.6324022,Macon 
Milwaukee Wisconsin United States of America,9,2019-02-04,43.0349931,-87.922497,Milwaukee 
New York New York United States of America,2,2019-02-04,36.1021436,-115.17449463280128,New York 
Norfolk Virginia United States of America,12,2019-02-04,36.8462923,-76.2929252,Norfolk 
Philadelphia Pennsylvania United States of America,5,2019-02-04,39.9527237,-75.1635262,Philadelphia 
Portland Oregon United States of America,13,2019-02-04,45.5202471,-122.6741949,Portland 
Raleigh North Carolina United States of America,11,2019-02-04,35.7803977,-78.6390989,Raleigh 
Salt Lake City Utah United States of America,7,2019-02-04,40.7596198,-111.8867975,Salt Lake City 
San Francisco California United States of America,2,2019-02-04,37.7790262,-122.4199061,San Francisco 
Seattle Washington United States of America,7,2019-02-04,47.6038321,-122.3300624,Seattle 
St. Louis Missouri United States of America,7,2019-02-04,38.6529545,-90.24111656024635,St. Louis 
Tampa Florida United States of America,5,2019-02-04,27.9477595,-82.458444,Tampa 
Washington District of Columbia United States of America,2,2019-02-04,38.8948932,-77.0365529,Washington 
West Palm Beach Florida United States of America,12,2019-02-04,26.715364,-80.0532942,West Palm Beach 
Youngstown Ohio United States of America,48,2019-02-04,41.1035786,-80.6520161,Youngstown 
Atlanta Georgia United States of America,10,2019-02-11,33.7490987,-84.3901849,Atlanta 
Austin Texas United States of America,11,2019-02-11,30.2711286,-97.7436995,Austin 
Boise Idaho United States of America,44,2019-02-11,43.6166163,-116.200886,Boise 
Boston Massachusetts United States of America,4,2019-02-11,42.3602534,-71.0582912,Boston 
Burlington Vermont United States of America,43,2019-02-11,44.4762975,-73.2135472,Burlington 
Charleston South Carolina United States of America,38,2019-02-11,32.7876012,-79.9402728,Charleston 
Charlotte North Carolina United States of America,16,2019-02-11,35.2270869,-80.8431268,Charlotte 
Chicago Illinois United States of America,3,2019-02-11,41.8755616,-87.6244212,Chicago 
Cleveland Ohio United States of America,8,2019-02-11,41.5051613,-81.6934446,Cleveland 
Dayton Ohio United States of America,33,2019-02-11,39.7589478,-84.1916069,Dayton 
Denver Colorado United States of America,6,2019-02-11,39.7392364,-104.9848623,Denver 
Des Moines Iowa United States of America,31,2019-02-11,41.5910641,-93.6037149,Des Moines 
Ft. Smith Arkansas United States of America,45,2019-02-11,35.3872218,-94.4248983,Ft. Smith 
Ft. Wayne Indiana United States of America,59,2019-02-11,41.0799898,-85.1386015,Ft. Wayne 
Houston Texas United States of America,4,2019-02-11,29.7589382,-95.3676974,Houston 
Huntsville Alabama United States of America,41,2019-02-11,34.729847,-86.5859011,Huntsville 
Kansas City Missouri United States of America,13,2019-02-11,39.100105,-94.5781416,Kansas City 
Los Angeles California United States of America,2,2019-02-11,34.0536909,-118.2427666,Los Angeles 
Mobile Alabama United States of America,27,2019-02-11,30.6943566,-88.0430541,Mobile 
New York New York United States of America,2,2019-02-11,36.1021436,-115.17449463280128,New York 
Norfolk Virginia United States of America,16,2019-02-11,36.8462923,-76.2929252,Norfolk 
Portland Oregon United States of America,18,2019-02-11,45.5202471,-122.6741949,Portland 
Raleigh North Carolina United States of America,15,2019-02-11,35.7803977,-78.6390989,Raleigh 
Salisbury Maryland United States of America,100,2019-02-11,38.3662114,-75.6008881,Salisbury 
San Diego California United States of America,8,2019-02-11,32.7174209,-117.1627714,San Diego 
Seattle Washington United States of America,5,2019-02-11,47.6038321,-122.3300624,Seattle 
Syracuse New York United States of America,35,2019-02-11,43.0481221,-76.1474244,Syracuse 
Tucson Arizona United States of America,31,2019-02-11,32.2228765,-110.9748477,Tucson 
Washington District of Columbia United States of America,3,2019-02-11,38.8948932,-77.0365529,Washington 
Atlanta Georgia United States of America,10,2019-02-18,33.7490987,-84.3901849,Atlanta 
Birmingham Alabama United States of America,21,2019-02-18,33.5206824,-86.8024326,Birmingham 
Boston Massachusetts United States of America,5,2019-02-18,42.3602534,-71.0582912,Boston 
Chicago Illinois United States of America,3,2019-02-18,41.8755616,-87.6244212,Chicago 
Chico California United States of America,100,2019-02-18,39.7284945,-121.8374777,Chico 
Cincinnati Ohio United States of America,15,2019-02-18,39.1014537,-84.5124602,Cincinnati 
Cleveland Ohio United States of America,10,2019-02-18,41.5051613,-81.6934446,Cleveland 
Columbus Ohio United States of America,14,2019-02-18,39.9622601,-83.0007065,Columbus 
Dallas Texas United States of America,7,2019-02-18,32.7762719,-96.7968559,Dallas 
Detroit Michigan United States of America,8,2019-02-18,42.3315509,-83.0466403,Detroit 
Greenville North Carolina United States of America,51,2019-02-18,35.612661,-77.3663538,Greenville 
Houston Texas United States of America,4,2019-02-18,29.7589382,-95.3676974,Houston 
La Crosse Wisconsin United States of America,84,2019-02-18,43.8014053,-91.2395429,La Crosse 
Las Vegas Nevada United States of America,16,2019-02-18,36.1672559,-115.1485163,Las Vegas 
Lexington Kentucky United States of America,36,2019-02-18,38.0464066,-84.4970393,Lexington 
Los Angeles California United States of America,2,2019-02-18,34.0536909,-118.2427666,Los Angeles 
Miami Florida United States of America,7,2019-02-18,25.7742658,-80.1936589,Miami 
Milwaukee Wisconsin United States of America,15,2019-02-18,43.0349931,-87.922497,Milwaukee 
Minneapolis Minnesota United States of America,8,2019-02-18,44.9772995,-93.2654692,Minneapolis 
Nashville Tennessee United States of America,11,2019-02-18,36.1622296,-86.7743531,Nashville 
New York New York United States of America,3,2019-02-18,36.1021436,-115.17449463280128,New York 
Orlando Florida United States of America,7,2019-02-18,28.5421109,-81.3790304,Orlando 
Portland Oregon United States of America,11,2019-02-18,45.5202471,-122.6741949,Portland 
Sacramento California United States of America,9,2019-02-18,38.5815719,-121.4943996,Sacramento 
Salt Lake City Utah United States of America,12,2019-02-18,40.7596198,-111.8867975,Salt Lake City 
San Francisco California United States of America,4,2019-02-18,37.7790262,-122.4199061,San Francisco 
Seattle Washington United States of America,6,2019-02-18,47.6038321,-122.3300624,Seattle 
Spokane Washington United States of America,40,2019-02-18,47.6579425,-117.4212265,Spokane 
St. Louis Missouri United States of America,12,2019-02-18,38.6529545,-90.24111656024635,St. Louis 
Washington District of Columbia United States of America,8,2019-02-18,38.8948932,-77.0365529,Washington 
Wichita Kansas United States of America,40,2019-02-18,37.6922361,-97.3375448,Wichita 
Albany New York United States of America,21,2019-02-25,42.6511674,-73.754968,Albany 
Atlanta Georgia United States of America,5,2019-02-25,33.7490987,-84.3901849,Atlanta 
Augusta Georgia United States of America,55,2019-02-25,33.4709714,-81.9748429,Augusta 
Austin Texas United States of America,10,2019-02-25,30.2711286,-97.7436995,Austin 
Bakersfield California United States of America,53,2019-02-25,35.3738712,-119.0194639,Bakersfield 
Baltimore Maryland United States of America,10,2019-02-25,39.2908816,-76.610759,Baltimore 
Boston Massachusetts United States of America,5,2019-02-25,42.3602534,-71.0582912,Boston 
Buffalo New York United States of America,20,2019-02-25,42.8867166,-78.8783922,Buffalo 
Chicago Illinois United States of America,4,2019-02-25,41.8755616,-87.6244212,Chicago 
Dallas Texas United States of America,3,2019-02-25,32.7762719,-96.7968559,Dallas 
Denver Colorado United States of America,6,2019-02-25,39.7392364,-104.9848623,Denver 
Detroit Michigan United States of America,6,2019-02-25,42.3315509,-83.0466403,Detroit 
Duluth Minnesota United States of America,100,2019-02-25,46.7729322,-92.1251218,Duluth 
El Paso Texas United States of America,35,2019-02-25,31.7754152,-106.4646348,El Paso 
Greenville North Carolina United States of America,43,2019-02-25,35.612661,-77.3663538,Greenville 
Houston Texas United States of America,4,2019-02-25,29.7589382,-95.3676974,Houston 
Indianapolis Indiana United States of America,10,2019-02-25,39.7683331,-86.1583502,Indianapolis 
Knoxville Tennessee United States of America,27,2019-02-25,35.9603948,-83.9210261,Knoxville 
Los Angeles California United States of America,4,2019-02-25,34.0536909,-118.2427666,Los Angeles 
New York New York United States of America,3,2019-02-25,36.1021436,-115.17449463280128,New York 
Orlando Florida United States of America,6,2019-02-25,28.5421109,-81.3790304,Orlando 
Philadelphia Pennsylvania United States of America,3,2019-02-25,39.9527237,-75.1635262,Philadelphia 
Portland Oregon United States of America,11,2019-02-25,45.5202471,-122.6741949,Portland 
Portland Maine United States of America,33,2019-02-25,43.6610277,-70.2548596,Portland 
Salt Lake City Utah United States of America,9,2019-02-25,40.7596198,-111.8867975,Salt Lake City 
San Antonio Texas United States of America,12,2019-02-25,29.4246002,-98.4951405,San Antonio 
San Diego California United States of America,8,2019-02-25,32.7174209,-117.1627714,San Diego 
San Francisco California United States of America,3,2019-02-25,37.7790262,-122.4199061,San Francisco 
Savannah Georgia United States of America,30,2019-02-25,32.0809263,-81.0911768,Savannah 
Seattle Washington United States of America,5,2019-02-25,47.6038321,-122.3300624,Seattle 
South Bend Indiana United States of America,43,2019-02-25,41.6833813,-86.2500066,South Bend 
Spokane Washington United States of America,32,2019-02-25,47.6579425,-117.4212265,Spokane 
Tampa Florida United States of America,11,2019-02-25,27.9477595,-82.458444,Tampa 
Washington District of Columbia United States of America,5,2019-02-25,38.8948932,-77.0365529,Washington 
Atlanta Georgia United States of America,10,2019-03-04,33.7490987,-84.3901849,Atlanta 
Boise Idaho United States of America,63,2019-03-04,43.6166163,-116.200886,Boise 
Chicago Illinois United States of America,7,2019-03-04,41.8755616,-87.6244212,Chicago 
Cleveland Ohio United States of America,12,2019-03-04,41.5051613,-81.6934446,Cleveland 
Colorado Springs Colorado United States of America,52,2019-03-04,38.8339578,-104.8253485,Colorado Springs 
Columbia South Carolina United States of America,48,2019-03-04,34.0007493,-81.0343313,Columbia 
Dallas Texas United States of America,9,2019-03-04,32.7762719,-96.7968559,Dallas 
Denver Colorado United States of America,9,2019-03-04,39.7392364,-104.9848623,Denver 
Fresno California United States of America,31,2019-03-04,36.7295295,-119.70886126075588,Fresno 
Ft. Wayne Indiana United States of America,85,2019-03-04,41.0799898,-85.1386015,Ft. Wayne 
Hartford Connecticut United States of America,16,2019-03-04,41.764582,-72.6908547,Hartford 
Honolulu Hawaii United States of America,36,2019-03-04,21.304547,-157.8556764,Honolulu 
Jacksonville Florida United States of America,27,2019-03-04,30.3321838,-81.655651,Jacksonville 
Johnstown Pennsylvania United States of America,80,2019-03-04,40.3267407,-78.9219698,Johnstown 
Kansas City Missouri United States of America,27,2019-03-04,39.100105,-94.5781416,Kansas City 
Los Angeles California United States of America,4,2019-03-04,34.0536909,-118.2427666,Los Angeles 
Macon Georgia United States of America,100,2019-03-04,32.8406946,-83.6324022,Macon 
New York New York United States of America,3,2019-03-04,36.1021436,-115.17449463280128,New York 
Philadelphia Pennsylvania United States of America,5,2019-03-04,39.9527237,-75.1635262,Philadelphia 
Phoenix Arizona United States of America,8,2019-03-04,33.4484367,-112.0741417,Phoenix 
Pittsburgh Pennsylvania United States of America,17,2019-03-04,40.4416941,-79.9900861,Pittsburgh 
Portland Oregon United States of America,13,2019-03-04,45.5202471,-122.6741949,Portland 
Sacramento California United States of America,11,2019-03-04,38.5815719,-121.4943996,Sacramento 
San Diego California United States of America,12,2019-03-04,32.7174209,-117.1627714,San Diego 
San Francisco California United States of America,7,2019-03-04,37.7790262,-122.4199061,San Francisco 
Seattle Washington United States of America,8,2019-03-04,47.6038321,-122.3300624,Seattle 
Washington District of Columbia United States of America,5,2019-03-04,38.8948932,-77.0365529,Washington 
Wichita Kansas United States of America,49,2019-03-04,37.6922361,-97.3375448,Wichita 
Atlanta Georgia United States of America,8,2019-03-11,33.7490987,-84.3901849,Atlanta 
Austin Texas United States of America,10,2019-03-11,30.2711286,-97.7436995,Austin 
Boston Massachusetts United States of America,4,2019-03-11,42.3602534,-71.0582912,Boston 
Chattanooga Tennessee United States of America,40,2019-03-11,35.0457219,-85.3094883,Chattanooga 
Colorado Springs Colorado United States of America,33,2019-03-11,38.8339578,-104.8253485,Colorado Springs 
Columbus Ohio United States of America,12,2019-03-11,39.9622601,-83.0007065,Columbus 
Dallas Texas United States of America,3,2019-03-11,32.7762719,-96.7968559,Dallas 
Denver Colorado United States of America,6,2019-03-11,39.7392364,-104.9848623,Denver 
Greensboro North Carolina United States of America,20,2019-03-11,36.0726355,-79.7919754,Greensboro 
Greenville North Carolina United States of America,44,2019-03-11,35.612661,-77.3663538,Greenville 
Greenville South Carolina United States of America,16,2019-03-11,34.851354,-82.3984882,Greenville 
Houston Texas United States of America,6,2019-03-11,29.7589382,-95.3676974,Houston 
Idaho Falls Idaho United States of America,100,2019-03-11,43.4935245,-112.0400919,Idaho Falls 
Indianapolis Indiana United States of America,11,2019-03-11,39.7683331,-86.1583502,Indianapolis 
Knoxville Tennessee United States of America,27,2019-03-11,35.9603948,-83.9210261,Knoxville 
Las Vegas Nevada United States of America,13,2019-03-11,36.1672559,-115.1485163,Las Vegas 
Los Angeles California United States of America,3,2019-03-11,34.0536909,-118.2427666,Los Angeles 
Miami Florida United States of America,6,2019-03-11,25.7742658,-80.1936589,Miami 
New York New York United States of America,1,2019-03-11,36.1021436,-115.17449463280128,New York 
Orlando Florida United States of America,6,2019-03-11,28.5421109,-81.3790304,Orlando 
Philadelphia Pennsylvania United States of America,7,2019-03-11,39.9527237,-75.1635262,Philadelphia 
Phoenix Arizona United States of America,6,2019-03-11,33.4484367,-112.0741417,Phoenix 
Pittsburgh Pennsylvania United States of America,11,2019-03-11,40.4416941,-79.9900861,Pittsburgh 
Portland Oregon United States of America,18,2019-03-11,45.5202471,-122.6741949,Portland 
Raleigh North Carolina United States of America,7,2019-03-11,35.7803977,-78.6390989,Raleigh 
Rochester New York United States of America,32,2019-03-11,43.157285,-77.615214,Rochester 
Sacramento California United States of America,8,2019-03-11,38.5815719,-121.4943996,Sacramento 
Seattle Washington United States of America,5,2019-03-11,47.6038321,-122.3300624,Seattle 
Traverse City Michigan United States of America,77,2019-03-11,44.7606441,-85.6165301,Traverse City 
Atlanta Georgia United States of America,7,2019-03-18,33.7490987,-84.3901849,Atlanta 
Austin Texas United States of America,10,2019-03-18,30.2711286,-97.7436995,Austin 
Birmingham Alabama United States of America,15,2019-03-18,33.5206824,-86.8024326,Birmingham 
Boston Massachusetts United States of America,3,2019-03-18,42.3602534,-71.0582912,Boston 
Charlotte North Carolina United States of America,8,2019-03-18,35.2270869,-80.8431268,Charlotte 
Charlottesville Virginia United States of America,100,2019-03-18,38.029306,-78.4766781,Charlottesville 
Cincinnati Ohio United States of America,11,2019-03-18,39.1014537,-84.5124602,Cincinnati 
Columbus Ohio United States of America,10,2019-03-18,39.9622601,-83.0007065,Columbus 
Denver Colorado United States of America,5,2019-03-18,39.7392364,-104.9848623,Denver 
Detroit Michigan United States of America,5,2019-03-18,42.3315509,-83.0466403,Detroit 
Hartford Connecticut United States of America,9,2019-03-18,41.764582,-72.6908547,Hartford 
Jacksonville Florida United States of America,16,2019-03-18,30.3321838,-81.655651,Jacksonville 
Los Angeles California United States of America,3,2019-03-18,34.0536909,-118.2427666,Los Angeles 
Monterey California United States of America,43,2019-03-18,36.2231079,-121.3877428,Monterey 
New Orleans Louisiana United States of America,16,2019-03-18,29.9499323,-90.0701156,New Orleans 
New York New York United States of America,3,2019-03-18,36.1021436,-115.17449463280128,New York 
Norfolk Virginia United States of America,13,2019-03-18,36.8462923,-76.2929252,Norfolk 
Omaha Nebraska United States of America,21,2019-03-18,41.2587459,-95.9383758,Omaha 
Phoenix Arizona United States of America,5,2019-03-18,33.4484367,-112.0741417,Phoenix 
Raleigh North Carolina United States of America,7,2019-03-18,35.7803977,-78.6390989,Raleigh 
Salt Lake City Utah United States of America,8,2019-03-18,40.7596198,-111.8867975,Salt Lake City 
San Francisco California United States of America,3,2019-03-18,37.7790262,-122.4199061,San Francisco 
Seattle Washington United States of America,9,2019-03-18,47.6038321,-122.3300624,Seattle 
