geoName,interest,date,lat,long
Evansville IN,100,2019-01-01,4.5777639,-7.6472486
Florence,83,2019-01-01,43.7698712,11.2555757
San Antonio TX,20,2019-01-01,29.4246002,-98.4951405
Boston MA,9,2019-01-07,42.3602534,-71.0582912
Charlotte NC,8,2019-01-07,35.2270869,-80.8431268
Dayton OH,37,2019-01-07,39.7589478,-84.1916069
Denver CO,7,2019-01-07,39.7348381,-104.9653271
Kansas City MO,14,2019-01-07,39.100105,-94.5781416
Macon GA,79,2019-01-07,32.8406946,-83.6324022
Medford,100,2019-01-07,42.4184296,-71.1061639
New York NY,3,2019-01-07,40.7127281,-74.0060152
Orlando,7,2019-01-07,28.5421109,-81.3790304
Raleigh,9,2019-01-07,35.7803977,-78.6390989
Richmond,24,2019-01-07,37.5385087,-77.43428
Toledo OH,41,2019-01-07,41.6786754,-83.5127283
Tucson,35,2019-01-07,32.2228765,-110.9748477
Washington DC,4,2019-01-07,38.8948932,-77.0365529
Atlanta GA,7,2019-01-14,33.7490987,-84.3901849
Dallas,6,2019-01-14,32.7762719,-96.7968559
Dayton OH,62,2019-01-14,39.7589478,-84.1916069
Denver CO,12,2019-01-14,39.7348381,-104.9653271
El Paso TX,72,2019-01-14,31.7754152,-106.4646348
Houston TX,7,2019-01-14,29.7589382,-95.3676974
Indianapolis IN,21,2019-01-14,39.7683331,-86.1583502
Los Angeles CA,3,2019-01-14,34.0536909,-118.2427666
Minneapolis,12,2019-01-14,44.9772995,-93.2654692
Mobile AL,50,2019-01-14,39.092585,-84.853229
New York NY,2,2019-01-14,40.7127281,-74.0060152
Paducah KY,100,2019-01-14,37.0833893,-88.6000478
Philadelphia PA,14,2019-01-14,39.9527237,-75.1635262
Sacramento,15,2019-01-14,38.5815719,-121.4943996
San Francisco,6,2019-01-14,37.7790262,-122.4199061
Spokane WA,64,2019-01-14,47.6579425,-117.4212265
Washington DC,6,2019-01-14,38.8948932,-77.0365529
Atlanta GA,45,2019-01-21,33.7490987,-84.3901849
Chicago IL,33,2019-01-21,41.8755616,-87.6244212
Cleveland,100,2019-01-21,41.5051613,-81.6934446
Dallas,77,2019-01-21,32.7762719,-96.7968559
New York NY,14,2019-01-21,40.7127281,-74.0060152
Phoenix AZ,71,2019-01-21,33.4484367,-112.0741417
Charlotte NC,19,2019-01-28,35.2270869,-80.8431268
Chicago IL,6,2019-01-28,41.8755616,-87.6244212
Los Angeles CA,7,2019-01-28,34.0536909,-118.2427666
New York NY,2,2019-01-28,40.7127281,-74.0060152
Reno NV,100,2019-01-28,39.5261206,-119.8126581
Seattle,11,2019-01-28,47.6038321,-122.3300624
Albuquerque,100,2019-02-04,35.0841034,-106.6509851
