geoName,interest,date,lat,long
Albuquerque,12,2019-01-01,35.0841034,-106.6509851
Atlanta GA,4,2019-01-01,33.7490987,-84.3901849
Augusta GA,36,2019-01-01,33.4709714,-81.9748429
Austin TX,7,2019-01-01,30.2711286,-97.7436995
Bluefield,99,2019-01-01,37.2698395,-81.2223195
Boston MA,2,2019-01-01,42.3602534,-71.0582912
Burlington VT,26,2019-01-01,44.4762975,-73.2135472
Charlotte NC,7,2019-01-01,35.2270869,-80.8431268
Chicago IL,2,2019-01-01,41.8755616,-87.6244212
Cincinnati OH,8,2019-01-01,39.1014537,-84.5124602
Cleveland,5,2019-01-01,41.5051613,-81.6934446
Dallas,2,2019-01-01,32.7762719,-96.7968559
Detroit MI,8,2019-01-01,42.3315509,-83.0466403
Fargo,39,2019-01-01,46.877229,-96.789821
Ft. Wayne IN,36,2019-01-01,41.0799898,-85.1386015
Greenville,10,2019-01-01,34.851354,-82.3984882
Harrisonburg VA,100,2019-01-01,38.4493315,-78.8688833
Hartford,9,2019-01-01,41.764582,-72.6908547
Honolulu HI,15,2019-01-01,21.304547,-157.8556764
Houston TX,2,2019-01-01,29.7589382,-95.3676974
Indianapolis IN,7,2019-01-01,39.7683331,-86.1583502
Kansas City MO,8,2019-01-01,39.100105,-94.5781416
La Crosse,46,2019-01-01,43.8014053,-91.2395429
Lansing MI,29,2019-01-01,42.7338147,-84.5207088
Las Vegas NV,8,2019-01-01,36.1672559,-115.1485163
Los Angeles CA,3,2019-01-01,34.0536909,-118.2427666
Louisville KY,12,2019-01-01,38.2542376,-85.759407
Madison WI,20,2019-01-01,43.074761,-89.3837613
Miami,4,2019-01-01,25.7742658,-80.1936589
Milwaukee WI,11,2019-01-01,43.0349931,-87.922497
Minneapolis,4,2019-01-01,44.9772995,-93.2654692
New York NY,2,2019-01-01,40.7127281,-74.0060152
Omaha NE,15,2019-01-01,41.2587459,-95.9383758
Orlando,4,2019-01-01,28.5421109,-81.3790304
Paducah KY,33,2019-01-01,37.0833893,-88.6000478
Philadelphia PA,4,2019-01-01,39.9527237,-75.1635262
Phoenix AZ,5,2019-01-01,33.4484367,-112.0741417
Pittsburgh PA,7,2019-01-01,40.4416941,-79.9900861
Portland OR,5,2019-01-01,45.5202471,-122.6741949
Raleigh,5,2019-01-01,35.7803977,-78.6390989
Sacramento,5,2019-01-01,38.5815719,-121.4943996
San Antonio TX,8,2019-01-01,29.4246002,-98.4951405
San Francisco,3,2019-01-01,37.7790262,-122.4199061
Savannah GA,49,2019-01-01,43.4129206,-79.7028276
Spokane WA,21,2019-01-01,47.6579425,-117.4212265
Waco,24,2019-01-01,31.549333,-97.1466695
Wichita,21,2019-01-01,37.6922361,-97.3375448
Wilkes Barre,17,2019-01-01,41.2464824,-75.8817316
Atlanta GA,6,2019-01-07,33.7490987,-84.3901849
Austin TX,12,2019-01-07,30.2711286,-97.7436995
Boston MA,9,2019-01-07,42.3602534,-71.0582912
Burlington VT,46,2019-01-07,44.4762975,-73.2135472
Charlotte NC,8,2019-01-07,35.2270869,-80.8431268
Chicago IL,6,2019-01-07,41.8755616,-87.6244212
Cincinnati OH,13,2019-01-07,39.1014537,-84.5124602
Dallas,7,2019-01-07,32.7762719,-96.7968559
Denver CO,7,2019-01-07,39.7348381,-104.9653271
Detroit MI,7,2019-01-07,42.3315509,-83.0466403
Grand Rapids,18,2019-01-07,42.9632405,-85.6678639
Greenville,17,2019-01-07,34.851354,-82.3984882
Hartford,12,2019-01-07,41.764582,-72.6908547
Houston TX,4,2019-01-07,29.7589382,-95.3676974
Jacksonville FL,20,2019-01-07,30.3321838,-81.655651
Kansas City MO,13,2019-01-07,39.100105,-94.5781416
Los Angeles CA,2,2019-01-07,34.0536909,-118.2427666
Miami,13,2019-01-07,25.7742658,-80.1936589
Milwaukee WI,13,2019-01-07,43.0349931,-87.922497
Nashville TN,11,2019-01-07,36.1622296,-86.7743531
New Orleans LA,21,2019-01-07,29.9499323,-90.0701156
New York NY,4,2019-01-07,40.7127281,-74.0060152
Philadelphia PA,4,2019-01-07,39.9527237,-75.1635262
Phoenix AZ,6,2019-01-07,33.4484367,-112.0741417
Pittsburgh PA,12,2019-01-07,40.4416941,-79.9900861
Portland OR,10,2019-01-07,45.5202471,-122.6741949
Portland,36,2019-01-07,45.5202471,-122.6741949
Richmond,23,2019-01-07,37.5385087,-77.43428
Rochester MN,100,2019-01-07,44.0234387,-92.4630182
Rochester NY,36,2019-01-07,43.157285,-77.615214
Sacramento,8,2019-01-07,38.5815719,-121.4943996
