geoName,interest,date,lat,long,city
Albany New York United States of America,41,2019-03-11,42.6511674,-73.754968,Albany 
Albuquerque New Mexico United States of America,22,2019-03-11,35.0841034,-106.6509851,Albuquerque 
Atlanta Georgia United States of America,42,2019-03-11,33.7490987,-84.3901849,Atlanta 
Austin Texas United States of America,61,2019-03-11,30.2711286,-97.7436995,Austin 
Baltimore Maryland United States of America,67,2019-03-11,39.2908816,-76.610759,Baltimore 
Birmingham Alabama United States of America,43,2019-03-11,33.5206824,-86.8024326,Birmingham 
Boston Massachusetts United States of America,47,2019-03-11,42.3602534,-71.0582912,Boston 
Buffalo New York United States of America,55,2019-03-11,42.8867166,-78.8783922,Buffalo 
Charlotte North Carolina United States of America,68,2019-03-11,35.2270869,-80.8431268,Charlotte 
Chicago Illinois United States of America,42,2019-03-11,41.8755616,-87.6244212,Chicago 
Cincinnati Ohio United States of America,29,2019-03-11,39.1014537,-84.5124602,Cincinnati 
Cleveland Ohio United States of America,69,2019-03-11,41.5051613,-81.6934446,Cleveland 
Columbus Ohio United States of America,58,2019-03-11,39.9622601,-83.0007065,Columbus 
Dallas Texas United States of America,41,2019-03-11,32.7762719,-96.7968559,Dallas 
Denver Colorado United States of America,49,2019-03-11,39.7392364,-104.9848623,Denver 
Detroit Michigan United States of America,69,2019-03-11,42.3315509,-83.0466403,Detroit 
Fresno California United States of America,66,2019-03-11,36.7295295,-119.70886126075588,Fresno 
Ft. Myers Florida United States of America,45,2019-03-11,26.640628,-81.8723084,Ft. Myers 
Grand Rapids Michigan United States of America,25,2019-03-11,42.9632405,-85.6678639,Grand Rapids 
Greensboro North Carolina United States of America,39,2019-03-11,36.0726355,-79.7919754,Greensboro 
Greenville South Carolina United States of America,61,2019-03-11,34.851354,-82.3984882,Greenville 
Harrisburg Pennsylvania United States of America,22,2019-03-11,40.2663107,-76.8861122,Harrisburg 
Hartford Connecticut United States of America,50,2019-03-11,41.764582,-72.6908547,Hartford 
Honolulu Hawaii United States of America,37,2019-03-11,21.304547,-157.8556764,Honolulu 
Houston Texas United States of America,29,2019-03-11,29.7589382,-95.3676974,Houston 
Indianapolis Indiana United States of America,46,2019-03-11,39.7683331,-86.1583502,Indianapolis 
Jacksonville Florida United States of America,48,2019-03-11,30.3321838,-81.655651,Jacksonville 
Kansas City Missouri United States of America,68,2019-03-11,39.100105,-94.5781416,Kansas City 
Knoxville Tennessee United States of America,95,2019-03-11,35.9603948,-83.9210261,Knoxville 
Las Vegas Nevada United States of America,30,2019-03-11,36.1672559,-115.1485163,Las Vegas 
Lexington Kentucky United States of America,91,2019-03-11,38.0464066,-84.4970393,Lexington 
Little Rock Arkansas United States of America,95,2019-03-11,34.7464809,-92.2895948,Little Rock 
Los Angeles California United States of America,81,2019-03-11,34.0536909,-118.2427666,Los Angeles 
Louisville Kentucky United States of America,65,2019-03-11,38.2542376,-85.759407,Louisville 
Memphis Tennessee United States of America,41,2019-03-11,35.1490215,-90.0516285,Memphis 
Miami Florida United States of America,44,2019-03-11,25.7742658,-80.1936589,Miami 
Milwaukee Wisconsin United States of America,37,2019-03-11,43.0349931,-87.922497,Milwaukee 
Minneapolis Minnesota United States of America,39,2019-03-11,44.9772995,-93.2654692,Minneapolis 
Mobile Alabama United States of America,100,2019-03-11,30.6943566,-88.0430541,Mobile 
Nashville Tennessee United States of America,48,2019-03-11,36.1622296,-86.7743531,Nashville 
New Orleans Louisiana United States of America,35,2019-03-11,29.9499323,-90.0701156,New Orleans 
New York New York United States of America,48,2019-03-11,36.1021436,-115.17449463280128,New York 
Norfolk Virginia United States of America,58,2019-03-11,36.8462923,-76.2929252,Norfolk 
Oklahoma City Oklahoma United States of America,33,2019-03-11,35.4729886,-97.5170536,Oklahoma City 
Orlando Florida United States of America,51,2019-03-11,28.5421109,-81.3790304,Orlando 
Philadelphia Pennsylvania United States of America,49,2019-03-11,39.9527237,-75.1635262,Philadelphia 
Phoenix Arizona United States of America,57,2019-03-11,33.4484367,-112.0741417,Phoenix 
Pittsburgh Pennsylvania United States of America,67,2019-03-11,40.4416941,-79.9900861,Pittsburgh 
Portland Oregon United States of America,48,2019-03-11,45.5202471,-122.6741949,Portland 
Providence Rhode Island United States of America,60,2019-03-11,41.8239891,-71.4128343,Providence 
Raleigh North Carolina United States of America,35,2019-03-11,35.7803977,-78.6390989,Raleigh 
Richmond Virginia United States of America,57,2019-03-11,37.5385087,-77.43428,Richmond 
Roanoke Virginia United States of America,74,2019-03-11,37.270973,-79.9414313,Roanoke 
Rochester New York United States of America,73,2019-03-11,43.157285,-77.615214,Rochester 
Sacramento California United States of America,66,2019-03-11,38.5815719,-121.4943996,Sacramento 
Salt Lake City Utah United States of America,41,2019-03-11,40.7596198,-111.8867975,Salt Lake City 
San Antonio Texas United States of America,43,2019-03-11,29.4246002,-98.4951405,San Antonio 
San Diego California United States of America,48,2019-03-11,32.7174209,-117.1627714,San Diego 
San Francisco California United States of America,69,2019-03-11,37.7790262,-122.4199061,San Francisco 
Seattle Washington United States of America,34,2019-03-11,47.6038321,-122.3300624,Seattle 
St. Louis Missouri United States of America,41,2019-03-11,38.6529545,-90.24111656024635,St. Louis 
Tampa Florida United States of America,41,2019-03-11,27.9477595,-82.458444,Tampa 
Tulsa Oklahoma United States of America,81,2019-03-11,36.1556805,-95.9929113,Tulsa 
Washington District of Columbia United States of America,53,2019-03-11,38.8948932,-77.0365529,Washington 
West Palm Beach Florida United States of America,83,2019-03-11,26.715364,-80.0532942,West Palm Beach 
Wilkes Barre Pennsylvania United States of America,44,2019-03-11,41.2464824,-75.8817316,Wilkes Barre 
Albuquerque New Mexico United States of America,32,2019-03-18,35.0841034,-106.6509851,Albuquerque 
Atlanta Georgia United States of America,17,2019-03-18,33.7490987,-84.3901849,Atlanta 
Austin Texas United States of America,41,2019-03-18,30.2711286,-97.7436995,Austin 
Baltimore Maryland United States of America,42,2019-03-18,39.2908816,-76.610759,Baltimore 
Boston Massachusetts United States of America,26,2019-03-18,42.3602534,-71.0582912,Boston 
Buffalo New York United States of America,68,2019-03-18,42.8867166,-78.8783922,Buffalo 
Charlotte North Carolina United States of America,38,2019-03-18,35.2270869,-80.8431268,Charlotte 
Chicago Illinois United States of America,20,2019-03-18,41.8755616,-87.6244212,Chicago 
Cincinnati Ohio United States of America,43,2019-03-18,39.1014537,-84.5124602,Cincinnati 
Cleveland Ohio United States of America,25,2019-03-18,41.5051613,-81.6934446,Cleveland 
Columbus Ohio United States of America,20,2019-03-18,39.9622601,-83.0007065,Columbus 
Dallas Texas United States of America,21,2019-03-18,32.7762719,-96.7968559,Dallas 
Denver Colorado United States of America,26,2019-03-18,39.7392364,-104.9848623,Denver 
Detroit Michigan United States of America,21,2019-03-18,42.3315509,-83.0466403,Detroit 
Ft. Myers Florida United States of America,39,2019-03-18,26.640628,-81.8723084,Ft. Myers 
Grand Rapids Michigan United States of America,27,2019-03-18,42.9632405,-85.6678639,Grand Rapids 
Greensboro North Carolina United States of America,100,2019-03-18,36.0726355,-79.7919754,Greensboro 
Greenville South Carolina United States of America,27,2019-03-18,34.851354,-82.3984882,Greenville 
Harrisburg Pennsylvania United States of America,61,2019-03-18,40.2663107,-76.8861122,Harrisburg 
Hartford Connecticut United States of America,27,2019-03-18,41.764582,-72.6908547,Hartford 
Honolulu Hawaii United States of America,43,2019-03-18,21.304547,-157.8556764,Honolulu 
Houston Texas United States of America,9,2019-03-18,29.7589382,-95.3676974,Houston 
Indianapolis Indiana United States of America,27,2019-03-18,39.7683331,-86.1583502,Indianapolis 
Jacksonville Florida United States of America,31,2019-03-18,30.3321838,-81.655651,Jacksonville 
Kansas City Missouri United States of America,21,2019-03-18,39.100105,-94.5781416,Kansas City 
Las Vegas Nevada United States of America,57,2019-03-18,36.1672559,-115.1485163,Las Vegas 
Lexington Kentucky United States of America,50,2019-03-18,38.0464066,-84.4970393,Lexington 
Los Angeles California United States of America,22,2019-03-18,34.0536909,-118.2427666,Los Angeles 
Memphis Tennessee United States of America,77,2019-03-18,35.1490215,-90.0516285,Memphis 
Miami Florida United States of America,14,2019-03-18,25.7742658,-80.1936589,Miami 
Milwaukee Wisconsin United States of America,20,2019-03-18,43.0349931,-87.922497,Milwaukee 
Minneapolis Minnesota United States of America,25,2019-03-18,44.9772995,-93.2654692,Minneapolis 
Nashville Tennessee United States of America,17,2019-03-18,36.1622296,-86.7743531,Nashville 
New Orleans Louisiana United States of America,31,2019-03-18,29.9499323,-90.0701156,New Orleans 
New York New York United States of America,16,2019-03-18,36.1021436,-115.17449463280128,New York 
Norfolk Virginia United States of America,25,2019-03-18,36.8462923,-76.2929252,Norfolk 
Oklahoma City Oklahoma United States of America,53,2019-03-18,35.4729886,-97.5170536,Oklahoma City 
Orlando Florida United States of America,21,2019-03-18,28.5421109,-81.3790304,Orlando 
Philadelphia Pennsylvania United States of America,27,2019-03-18,39.9527237,-75.1635262,Philadelphia 
Phoenix Arizona United States of America,19,2019-03-18,33.4484367,-112.0741417,Phoenix 
Portland Oregon United States of America,15,2019-03-18,45.5202471,-122.6741949,Portland 
Providence Rhode Island United States of America,53,2019-03-18,41.8239891,-71.4128343,Providence 
Raleigh North Carolina United States of America,13,2019-03-18,35.7803977,-78.6390989,Raleigh 
Richmond Virginia United States of America,35,2019-03-18,37.5385087,-77.43428,Richmond 
Roanoke Virginia United States of America,97,2019-03-18,37.270973,-79.9414313,Roanoke 
Sacramento California United States of America,26,2019-03-18,38.5815719,-121.4943996,Sacramento 
Salt Lake City Utah United States of America,38,2019-03-18,40.7596198,-111.8867975,Salt Lake City 
San Antonio Texas United States of America,20,2019-03-18,29.4246002,-98.4951405,San Antonio 
San Diego California United States of America,27,2019-03-18,32.7174209,-117.1627714,San Diego 
San Francisco California United States of America,22,2019-03-18,37.7790262,-122.4199061,San Francisco 
Seattle Washington United States of America,12,2019-03-18,47.6038321,-122.3300624,Seattle 
Tampa Florida United States of America,27,2019-03-18,27.9477595,-82.458444,Tampa 
Tulsa Oklahoma United States of America,49,2019-03-18,36.1556805,-95.9929113,Tulsa 
Washington District of Columbia United States of America,21,2019-03-18,38.8948932,-77.0365529,Washington 
Albany New York United States of America,59,2019-03-25,42.6511674,-73.754968,Albany 
Atlanta Georgia United States of America,11,2019-03-25,33.7490987,-84.3901849,Atlanta 
Austin Texas United States of America,30,2019-03-25,30.2711286,-97.7436995,Austin 
Baltimore Maryland United States of America,39,2019-03-25,39.2908816,-76.610759,Baltimore 
Birmingham Alabama United States of America,52,2019-03-25,33.5206824,-86.8024326,Birmingham 
Boston Massachusetts United States of America,28,2019-03-25,42.3602534,-71.0582912,Boston 
Charlotte North Carolina United States of America,24,2019-03-25,35.2270869,-80.8431268,Charlotte 
Chicago Illinois United States of America,19,2019-03-25,41.8755616,-87.6244212,Chicago 
Cincinnati Ohio United States of America,70,2019-03-25,39.1014537,-84.5124602,Cincinnati 
Cleveland Ohio United States of America,22,2019-03-25,41.5051613,-81.6934446,Cleveland 
Dallas Texas United States of America,8,2019-03-25,32.7762719,-96.7968559,Dallas 
Denver Colorado United States of America,26,2019-03-25,39.7392364,-104.9848623,Denver 
Detroit Michigan United States of America,17,2019-03-25,42.3315509,-83.0466403,Detroit 
Fresno California United States of America,57,2019-03-25,36.7295295,-119.70886126075588,Fresno 
Grand Rapids Michigan United States of America,46,2019-03-25,42.9632405,-85.6678639,Grand Rapids 
Hartford Connecticut United States of America,29,2019-03-25,41.764582,-72.6908547,Hartford 
Honolulu Hawaii United States of America,100,2019-03-25,21.304547,-157.8556764,Honolulu 
Houston Texas United States of America,18,2019-03-25,29.7589382,-95.3676974,Houston 
Indianapolis Indiana United States of America,31,2019-03-25,39.7683331,-86.1583502,Indianapolis 
Kansas City Missouri United States of America,33,2019-03-25,39.100105,-94.5781416,Kansas City 
Lexington Kentucky United States of America,83,2019-03-25,38.0464066,-84.4970393,Lexington 
Little Rock Arkansas United States of America,74,2019-03-25,34.7464809,-92.2895948,Little Rock 
Los Angeles California United States of America,23,2019-03-25,34.0536909,-118.2427666,Los Angeles 
Louisville Kentucky United States of America,51,2019-03-25,38.2542376,-85.759407,Louisville 
Miami Florida United States of America,26,2019-03-25,25.7742658,-80.1936589,Miami 
Minneapolis Minnesota United States of America,26,2019-03-25,44.9772995,-93.2654692,Minneapolis 
New York New York United States of America,11,2019-03-25,36.1021436,-115.17449463280128,New York 
Norfolk Virginia United States of America,41,2019-03-25,36.8462923,-76.2929252,Norfolk 
Orlando Florida United States of America,20,2019-03-25,28.5421109,-81.3790304,Orlando 
Philadelphia Pennsylvania United States of America,19,2019-03-25,39.9527237,-75.1635262,Philadelphia 
Phoenix Arizona United States of America,38,2019-03-25,33.4484367,-112.0741417,Phoenix 
Pittsburgh Pennsylvania United States of America,61,2019-03-25,40.4416941,-79.9900861,Pittsburgh 
Portland Oregon United States of America,38,2019-03-25,45.5202471,-122.6741949,Portland 
Providence Rhode Island United States of America,53,2019-03-25,41.8239891,-71.4128343,Providence 
Richmond Virginia United States of America,59,2019-03-25,37.5385087,-77.43428,Richmond 
Sacramento California United States of America,31,2019-03-25,38.5815719,-121.4943996,Sacramento 
Salt Lake City Utah United States of America,27,2019-03-25,40.7596198,-111.8867975,Salt Lake City 
San Antonio Texas United States of America,33,2019-03-25,29.4246002,-98.4951405,San Antonio 
San Diego California United States of America,45,2019-03-25,32.7174209,-117.1627714,San Diego 
San Francisco California United States of America,9,2019-03-25,37.7790262,-122.4199061,San Francisco 
Seattle Washington United States of America,14,2019-03-25,47.6038321,-122.3300624,Seattle 
St. Louis Missouri United States of America,26,2019-03-25,38.6529545,-90.24111656024635,St. Louis 
Tampa Florida United States of America,18,2019-03-25,27.9477595,-82.458444,Tampa 
Washington District of Columbia United States of America,18,2019-03-25,38.8948932,-77.0365529,Washington 
Atlanta Georgia United States of America,14,2019-04-01,33.7490987,-84.3901849,Atlanta 
Boston Massachusetts United States of America,31,2019-04-01,42.3602534,-71.0582912,Boston 
Charlotte North Carolina United States of America,29,2019-04-01,35.2270869,-80.8431268,Charlotte 
Chicago Illinois United States of America,22,2019-04-01,41.8755616,-87.6244212,Chicago 
Cincinnati Ohio United States of America,40,2019-04-01,39.1014537,-84.5124602,Cincinnati 
Dallas Texas United States of America,13,2019-04-01,32.7762719,-96.7968559,Dallas 
Detroit Michigan United States of America,42,2019-04-01,42.3315509,-83.0466403,Detroit 
Fresno California United States of America,100,2019-04-01,36.7295295,-119.70886126075588,Fresno 
Grand Rapids Michigan United States of America,60,2019-04-01,42.9632405,-85.6678639,Grand Rapids 
Greenville South Carolina United States of America,52,2019-04-01,34.851354,-82.3984882,Greenville 
Harrisburg Pennsylvania United States of America,60,2019-04-01,40.2663107,-76.8861122,Harrisburg 
Hartford Connecticut United States of America,35,2019-04-01,41.764582,-72.6908547,Hartford 
Houston Texas United States of America,12,2019-04-01,29.7589382,-95.3676974,Houston 
Indianapolis Indiana United States of America,36,2019-04-01,39.7683331,-86.1583502,Indianapolis 
Jacksonville Florida United States of America,59,2019-04-01,30.3321838,-81.655651,Jacksonville 
Kansas City Missouri United States of America,39,2019-04-01,39.100105,-94.5781416,Kansas City 
Las Vegas Nevada United States of America,85,2019-04-01,36.1672559,-115.1485163,Las Vegas 
Los Angeles California United States of America,20,2019-04-01,34.0536909,-118.2427666,Los Angeles 
Miami Florida United States of America,29,2019-04-01,25.7742658,-80.1936589,Miami 
Milwaukee Wisconsin United States of America,77,2019-04-01,43.0349931,-87.922497,Milwaukee 
Minneapolis Minnesota United States of America,40,2019-04-01,44.9772995,-93.2654692,Minneapolis 
Nashville Tennessee United States of America,31,2019-04-01,36.1622296,-86.7743531,Nashville 
New Orleans Louisiana United States of America,60,2019-04-01,29.9499323,-90.0701156,New Orleans 
New York New York United States of America,13,2019-04-01,36.1021436,-115.17449463280128,New York 
Norfolk Virginia United States of America,48,2019-04-01,36.8462923,-76.2929252,Norfolk 
Oklahoma City Oklahoma United States of America,45,2019-04-01,35.4729886,-97.5170536,Oklahoma City 
Orlando Florida United States of America,16,2019-04-01,28.5421109,-81.3790304,Orlando 
Philadelphia Pennsylvania United States of America,11,2019-04-01,39.9527237,-75.1635262,Philadelphia 
Phoenix Arizona United States of America,54,2019-04-01,33.4484367,-112.0741417,Phoenix 
Pittsburgh Pennsylvania United States of America,36,2019-04-01,40.4416941,-79.9900861,Pittsburgh 
Portland Oregon United States of America,28,2019-04-01,45.5202471,-122.6741949,Portland 
Providence Rhode Island United States of America,62,2019-04-01,41.8239891,-71.4128343,Providence 
Raleigh North Carolina United States of America,24,2019-04-01,35.7803977,-78.6390989,Raleigh 
Roanoke Virginia United States of America,94,2019-04-01,37.270973,-79.9414313,Roanoke 
Sacramento California United States of America,48,2019-04-01,38.5815719,-121.4943996,Sacramento 
Salt Lake City Utah United States of America,33,2019-04-01,40.7596198,-111.8867975,Salt Lake City 
San Diego California United States of America,26,2019-04-01,32.7174209,-117.1627714,San Diego 
San Francisco California United States of America,21,2019-04-01,37.7790262,-122.4199061,San Francisco 
Seattle Washington United States of America,17,2019-04-01,47.6038321,-122.3300624,Seattle 
St. Louis Missouri United States of America,31,2019-04-01,38.6529545,-90.24111656024635,St. Louis 
Tampa Florida United States of America,20,2019-04-01,27.9477595,-82.458444,Tampa 
Washington District of Columbia United States of America,13,2019-04-01,38.8948932,-77.0365529,Washington 
West Palm Beach Florida United States of America,53,2019-04-01,26.715364,-80.0532942,West Palm Beach 
Albany New York United States of America,40,2019-04-08,42.6511674,-73.754968,Albany 
Atlanta Georgia United States of America,15,2019-04-08,33.7490987,-84.3901849,Atlanta 
Austin Texas United States of America,21,2019-04-08,30.2711286,-97.7436995,Austin 
Birmingham Alabama United States of America,100,2019-04-08,33.5206824,-86.8024326,Birmingham 
Boston Massachusetts United States of America,18,2019-04-08,42.3602534,-71.0582912,Boston 
Charlotte North Carolina United States of America,34,2019-04-08,35.2270869,-80.8431268,Charlotte 
Chicago Illinois United States of America,16,2019-04-08,41.8755616,-87.6244212,Chicago 
Cleveland Ohio United States of America,30,2019-04-08,41.5051613,-81.6934446,Cleveland 
Dallas Texas United States of America,19,2019-04-08,32.7762719,-96.7968559,Dallas 
Denver Colorado United States of America,23,2019-04-08,39.7392364,-104.9848623,Denver 
Detroit Michigan United States of America,32,2019-04-08,42.3315509,-83.0466403,Detroit 
Greensboro North Carolina United States of America,76,2019-04-08,36.0726355,-79.7919754,Greensboro 
Harrisburg Pennsylvania United States of America,53,2019-04-08,40.2663107,-76.8861122,Harrisburg 
Hartford Connecticut United States of America,31,2019-04-08,41.764582,-72.6908547,Hartford 
Houston Texas United States of America,15,2019-04-08,29.7589382,-95.3676974,Houston 
Indianapolis Indiana United States of America,21,2019-04-08,39.7683331,-86.1583502,Indianapolis 
Kansas City Missouri United States of America,24,2019-04-08,39.100105,-94.5781416,Kansas City 
Knoxville Tennessee United States of America,52,2019-04-08,35.9603948,-83.9210261,Knoxville 
Los Angeles California United States of America,17,2019-04-08,34.0536909,-118.2427666,Los Angeles 
Miami Florida United States of America,23,2019-04-08,25.7742658,-80.1936589,Miami 
Milwaukee Wisconsin United States of America,45,2019-04-08,43.0349931,-87.922497,Milwaukee 
Minneapolis Minnesota United States of America,23,2019-04-08,44.9772995,-93.2654692,Minneapolis 
Mobile Alabama United States of America,49,2019-04-08,30.6943566,-88.0430541,Mobile 
Nashville Tennessee United States of America,18,2019-04-08,36.1622296,-86.7743531,Nashville 
New Orleans Louisiana United States of America,37,2019-04-08,29.9499323,-90.0701156,New Orleans 
New York New York United States of America,11,2019-04-08,36.1021436,-115.17449463280128,New York 
Norfolk Virginia United States of America,28,2019-04-08,36.8462923,-76.2929252,Norfolk 
Oklahoma City Oklahoma United States of America,27,2019-04-08,35.4729886,-97.5170536,Oklahoma City 
Orlando Florida United States of America,23,2019-04-08,28.5421109,-81.3790304,Orlando 
Philadelphia Pennsylvania United States of America,7,2019-04-08,39.9527237,-75.1635262,Philadelphia 
