geoName,interest,date,lat,long
Seattle,100,2019-01-14,47.6038321,-122.3300624
Boston MA,62,2019-02-11,42.3602534,-71.0582912
Detroit MI,100,2019-02-11,42.3315509,-83.0466403
San Antonio TX,100,2019-06-24,29.4246002,-98.4951405
Gainesville FL,100,2019-07-08,29.67357765,-82.32337460192167
Washington DC,4,2019-07-08,38.8948932,-77.0365529
Lafayette LA,100,2019-07-15,30.2240897,-92.0198427
West Palm Beach,100,2019-07-22,26.7153425,-80.0533746
Omaha NE,100,2019-07-29,41.2587459,-95.9383758
Norfolk,39,2019-08-12,52.666667,1.0
Savannah GA,100,2019-08-12,43.4129206,-79.7028276
Albany,21,2019-08-19,42.6511674,-73.754968
Albuquerque,9,2019-08-19,35.0841034,-106.6509851
Amarillo TX,42,2019-08-19,35.2072185,-101.8338246
Atlanta GA,5,2019-08-19,33.7490987,-84.3901849
Augusta GA,28,2019-08-19,33.4709714,-81.9748429
Austin TX,5,2019-08-19,30.2711286,-97.7436995
Baltimore MD,11,2019-08-19,39.2908816,-76.610759
Baton Rouge LA,52,2019-08-19,30.4459596,-91.18738
Biloxi,54,2019-08-19,30.374673,-88.84594333482862
Binghamton NY,59,2019-08-19,42.096968,-75.914341
Boston MA,6,2019-08-19,42.3602534,-71.0582912
Buffalo NY,14,2019-08-19,42.8867166,-78.8783922
Burlington VT,22,2019-08-19,44.4762975,-73.2135472
Charleston SC,60,2019-08-19,32.7876012,-79.9402728
Charleston,23,2019-08-19,32.7876012,-79.9402728
Charlotte NC,28,2019-08-19,35.2270869,-80.8431268
Charlottesville VA,69,2019-08-19,38.029306,-78.4766781
Chicago IL,4,2019-08-19,41.8755616,-87.6244212
Cincinnati OH,6,2019-08-19,39.1014537,-84.5124602
Cleveland,6,2019-08-19,41.5051613,-81.6934446
Colorado Springs,33,2019-08-19,38.8339578,-104.8253485
Columbia SC,34,2019-08-19,34.0007493,-81.0343313
Columbus GA,32,2019-08-19,43.1830762,-79.8147518
Columbus,59,2019-08-19,39.9622601,-83.0007065
Corpus Christi TX,69,2019-08-19,27.7477253,-97.4014129
Dallas,3,2019-08-19,32.7762719,-96.7968559
Davenport IA,27,2019-08-19,41.5236436,-90.5776368
