geoName,interest,date,lat,long
Sacramento CA USA,100,2019-03-04,38.5815719,-121.4943996
Abilene TX USA,29,2019-03-11,32.44645,-99.7475905
Albany GA USA,21,2019-03-11,40.0555158,-82.8457691
Albany NY USA,31,2019-03-11,42.6511674,-73.754968
Albuquerque NM USA,32,2019-03-11,35.0841034,-106.6509851
Amarillo TX USA,16,2019-03-11,35.2072185,-101.8338246
Anchorage AK USA,24,2019-03-11,61.2163129,-149.8948523
Atlanta GA USA,23,2019-03-11,33.7490987,-84.3901849
Augusta GA USA,40,2019-03-11,33.4709714,-81.9748429
Austin TX USA,24,2019-03-11,30.2711286,-97.7436995
Bakersfield CA USA,10,2019-03-11,35.3738712,-119.0194639
Baltimore MD USA,23,2019-03-11,39.284749399999995,-76.62047463969989
Bangor ME USA,39,2019-03-11,44.8011821,-68.7778138
Baton Rouge LA USA,19,2019-03-11,30.4459596,-91.18738
Beaumont TX USA,28,2019-03-11,30.0860459,-94.1018461
Bend OR USA,29,2019-03-11,44.0581728,-121.3153096
"Billings, MT USA",27,2019-03-11,45.7874957,-108.49607
Biloxi MS USA,32,2019-03-11,30.374673,-88.84594333482862
Binghamton NY USA,20,2019-03-11,42.096968,-75.914341
Birmingham AL USA,21,2019-03-11,33.570499,-86.765783
Bluefield WV USA,30,2019-03-11,37.2698395,-81.2223195
Boise ID USA,23,2019-03-11,43.6166163,-116.200886
Boston MA USA,28,2019-03-11,42.3602534,-71.0582912
Bowling Green KY USA,31,2019-03-11,36.9903199,-86.4436018
Buffalo NY USA,25,2019-03-11,42.8867166,-78.8783922
Burlington VT USA,17,2019-03-11,44.4762975,-73.2135472
Butte MT USA,61,2019-03-11,46.0131505,-112.5365089
Casper WY USA,50,2019-03-11,39.4632037,-75.7079641
Cedar Rapids IA USA,23,2019-03-11,41.9758872,-91.6704053
Champaign IL USA,28,2019-03-11,40.1164205,-88.2433829
Charleston SC USA,25,2019-03-11,32.7876012,-79.9402728
Charleston WV USA,12,2019-03-11,38.3505995,-81.6332812
Charlotte NC USA,19,2019-03-11,35.2270869,-80.8431268
Charlottesville VA USA,68,2019-03-11,38.029306,-78.4766781
Chattanooga TN USA,21,2019-03-11,35.0457219,-85.3094883
Cheyenne WY USA,69,2019-03-11,40.640361,-74.367318
Chicago IL USA,24,2019-03-11,41.8755616,-87.6244212
Chico CA USA,42,2019-03-11,39.7284945,-121.8374777
Cincinnati OH USA,14,2019-03-11,39.1014537,-84.5124602
Clarksburg WV USA,33,2019-03-11,39.2806451,-80.3445341
Cleveland OH USA,22,2019-03-11,41.5051613,-81.6934446
Colorado Springs CO USA,49,2019-03-11,38.8339578,-104.8253485
Columbia SC USA,23,2019-03-11,34.0007493,-81.0343313
Columbia MO USA,21,2019-03-11,38.951883,-92.3337366
Columbus GA USA,12,2019-03-11,32.4609764,-84.9877094
Columbus OH USA,22,2019-03-11,39.9622601,-83.0007065
Columbus MS USA,25,2019-03-11,43.336875649999996,-89.0196532340367
Corpus Christi TX USA,42,2019-03-11,27.7477253,-97.4014129
Dallas TX USA,24,2019-03-11,32.7762719,-96.7968559
Davenport IA USA,15,2019-03-11,41.5236436,-90.5776368
Dayton OH USA,7,2019-03-11,39.7589478,-84.1916069
Denver CO USA,26,2019-03-11,39.7348381,-104.9653271
Des Moines IA USA,14,2019-03-11,41.5910641,-93.6037149
Detroit MI USA,28,2019-03-11,42.3315509,-83.0466403
Dothan AL USA,30,2019-03-11,31.2237434,-85.3933906
Duluth MN USA,46,2019-03-11,46.7729322,-92.1251218
El Paso TX USA,19,2019-03-11,31.7754152,-106.4646348
Elmira NY USA,32,2019-03-11,42.0897965,-76.8077338
Erie PA USA,24,2019-03-11,42.1294712,-80.0852695
Eugene OR USA,42,2019-03-11,44.0505054,-123.0950506
Eureka CA USA,86,2019-03-11,40.8020712,-124.1636729
Evansville IN USA,21,2019-03-11,37.9747645,-87.5558483
Fairbanks AK USA,61,2019-03-11,64.837845,-147.716675
Fargo ND USA,26,2019-03-11,46.877229,-96.789821
Flint MI USA,27,2019-03-11,43.0161693,-83.6900211
Florence SC USA,16,2019-03-11,34.1984435,-79.7671658
Fresno CA USA,23,2019-03-11,36.7295295,-119.70886126075588
Ft. Myers FL USA,20,2019-03-11,26.640628,-81.8723084
Ft. Smith AR USA,12,2019-03-11,35.3872218,-94.4248983
Ft. Wayne IN USA,13,2019-03-11,41.0799898,-85.1386015
Gainesville FL USA,28,2019-03-11,29.67357765,-82.32337460192167
Grand Junction CO USA,34,2019-03-11,39.063956,-108.5507317
Grand Rapids MI USA,25,2019-03-11,42.9142413,-85.533004
Great Falls MT USA,52,2019-03-11,47.5048851,-111.2918908
Green Bay WI USA,16,2019-03-11,44.5126379,-88.0125794
Greensboro NC USA,21,2019-03-11,36.0726355,-79.7919754
Greenville NC USA,30,2019-03-11,35.612661,-77.3663538
Greenville SC USA,19,2019-03-11,34.851354,-82.3984882
Harlingen TX USA,25,2019-03-11,26.1908241,-97.6959794
Harrisburg PA USA,20,2019-03-11,40.2663107,-76.8861122
Harrisonburg VA USA,24,2019-03-11,38.4493315,-78.8688833
Hartford CT USA,16,2019-03-11,43.648048,-70.241416
Hattiesburg MS USA,35,2019-03-11,31.3271189,-89.2903392
Helena MT USA,82,2019-03-11,46.5927425,-112.0362771
Honolulu HI USA,28,2019-03-11,21.304547,-157.8556764
Houston TX USA,23,2019-03-11,29.7589382,-95.3676974
Huntsville AL USA,25,2019-03-11,33.554113,-86.804219
Idaho Falls ID USA,18,2019-03-11,43.4935245,-112.0400919
Indianapolis IN USA,19,2019-03-11,39.7683331,-86.1583502
Jackson MS USA,11,2019-03-11,28.530801699999998,-81.30324431076107
Jackson TN USA,34,2019-03-11,35.6144446,-88.8177418
Jacksonville FL USA,18,2019-03-11,30.3321838,-81.655651
Johnstown PA USA,22,2019-03-11,40.3267407,-78.9219698
Jonesboro AR USA,37,2019-03-11,35.8428646,-90.7034522
Joplin MO USA,32,2019-03-11,37.08418,-94.51323
Kansas City MO USA,23,2019-03-11,39.100105,-94.5781416
Knoxville TN USA,16,2019-03-11,35.9603948,-83.9210261
La Crosse WI USA,17,2019-03-11,43.8014053,-91.2395429
Lafayette IN USA,100,2019-03-11,40.4167022,-86.8752869
Lafayette LA USA,19,2019-03-11,30.2240897,-92.0198427
Lake Charles LA USA,54,2019-03-11,30.2265949,-93.2173759
Lansing MI USA,18,2019-03-11,42.7338147,-84.5207088
Las Vegas NV USA,29,2019-03-11,36.1672559,-115.1485163
Lexington KY USA,15,2019-03-11,38.0464066,-84.4970393
Lincoln NE USA,19,2019-03-11,40.8088861,-96.7077751
Little Rock AR USA,16,2019-03-11,34.7464809,-92.2895948
Los Angeles CA USA,26,2019-03-11,34.0536909,-118.2427666
Louisville KY USA,18,2019-03-11,38.2542376,-85.759407
Lubbock TX USA,26,2019-03-11,33.5635206,-101.879336
Macon GA USA,29,2019-03-11,32.8406946,-83.6324022
Madison WI USA,9,2019-03-11,43.074761,-89.3837613
Mankato MN USA,45,2019-03-11,44.1634663,-93.9993505
Marquette MI USA,36,2019-03-11,46.4481521,-87.6305899
Medford OR USA,55,2019-03-11,42.3264181,-122.8718605
Memphis TN USA,22,2019-03-11,35.1490215,-90.0516285
Miami FL USA,22,2019-03-11,25.7742658,-80.1936589
Milwaukee WI USA,25,2019-03-11,43.0349931,-87.922497
Minneapolis MN USA,23,2019-03-11,44.9772995,-93.2654692
Minot ND USA,23,2019-03-11,48.23251,-101.296273
Missoula MT USA,23,2019-03-11,46.8701049,-113.9952672
Mobile AL USA,26,2019-03-11,39.092585,-84.853229
Monterey CA USA,40,2019-03-11,36.2231079,-121.3877428
Montgomery AL USA,46,2019-03-11,40.85239,-78.266098
Nashville TN USA,21,2019-03-11,36.1622296,-86.7743531
New Orleans LA USA,26,2019-03-11,29.9499323,-90.0701156
New York NY USA,18,2019-03-11,40.7127281,-74.0060152
Norfolk VA USA,17,2019-03-11,36.8889933,-76.2481624
Odessa TX USA,14,2019-03-11,31.8457149,-102.367687
Oklahoma City OK USA,20,2019-03-11,35.4729886,-97.5170536
Omaha NE USA,12,2019-03-11,41.2587459,-95.9383758
Orlando FL USA,23,2019-03-11,28.5479786,-81.41278418563017
Paducah KY USA,12,2019-03-11,37.0833893,-88.6000478
Palm Springs CA USA,27,2019-03-11,33.8246269,-116.540303
Panama City FL USA,23,2019-03-11,30.1600827,-85.6545729
Peoria IL USA,24,2019-03-11,40.6938609,-89.5891008
Philadelphia PA USA,22,2019-03-11,39.9527237,-75.1635262
Phoenix AZ USA,24,2019-03-11,33.4484367,-112.0741417
Pittsburgh PA USA,23,2019-03-11,40.4416941,-79.9900861
Portland OR USA,34,2019-03-11,45.5202471,-122.6741949
Portland ME USA,20,2019-03-11,43.6610277,-70.2548596
Providence RI USA,22,2019-03-11,41.8239891,-71.4128343
Quincy IL USA,34,2019-03-11,42.2528772,-71.0022705
Raleigh NC USA,27,2019-03-11,35.7803977,-78.6390989
Rapid City SD USA,43,2019-03-11,44.081176,-103.228006
Reno NV USA,31,2019-03-11,39.5261206,-119.8126581
Richmond VA USA,16,2019-03-11,37.5385087,-77.43428
Roanoke VA USA,13,2019-03-11,37.270973,-79.9414313
Rochester MN USA,85,2019-03-11,44.0234387,-92.4630182
Rochester NY USA,11,2019-03-11,43.157285,-77.615214
Rockford IL USA,14,2019-03-11,42.2713945,-89.093966
Sacramento CA USA,32,2019-03-11,38.5815719,-121.4943996
Salisbury MD USA,17,2019-03-11,38.3662114,-75.6008881
Salt Lake City UT USA,27,2019-03-11,40.7596198,-111.8867975
San Angelo TX USA,42,2019-03-11,31.4648357,-100.4398442
