geoName,interest,date,lat,long
Albany NY USA,6,2019-01-01,42.6511674,-73.754968
Albuquerque NM USA,2,2019-01-01,35.0841034,-106.6509851
Atlanta GA USA,1,2019-01-01,33.7490987,-84.3901849
Austin TX USA,2,2019-01-01,30.2711286,-97.7436995
Baltimore MD USA,2,2019-01-01,39.284749399999995,-76.62047463969989
Birmingham AL USA,2,2019-01-01,33.570499,-86.765783
Bluefield WV USA,15,2019-01-01,37.2698395,-81.2223195
Boston MA USA,3,2019-01-01,42.3602534,-71.0582912
Buffalo NY USA,7,2019-01-01,42.8867166,-78.8783922
Charleston SC USA,4,2019-01-01,32.7876012,-79.9402728
Charlotte NC USA,3,2019-01-01,35.2270869,-80.8431268
Chicago IL USA,2,2019-01-01,41.8755616,-87.6244212
Cincinnati OH USA,1,2019-01-01,39.1014537,-84.5124602
Clarksburg WV USA,17,2019-01-01,39.2806451,-80.3445341
Cleveland OH USA,2,2019-01-01,41.5051613,-81.6934446
Columbus OH USA,1,2019-01-01,39.9622601,-83.0007065
Dallas TX USA,1,2019-01-01,32.7762719,-96.7968559
Davenport IA USA,5,2019-01-01,41.5236436,-90.5776368
Denver CO USA,2,2019-01-01,39.7348381,-104.9653271
Des Moines IA USA,3,2019-01-01,41.5910641,-93.6037149
Detroit MI USA,2,2019-01-01,42.3315509,-83.0466403
El Paso TX USA,4,2019-01-01,31.7754152,-106.4646348
Erie PA USA,10,2019-01-01,42.1294712,-80.0852695
Evansville IN USA,12,2019-01-01,37.9747645,-87.5558483
Flint MI USA,3,2019-01-01,43.0161693,-83.6900211
Florence SC USA,5,2019-01-01,34.1984435,-79.7671658
Fresno CA USA,2,2019-01-01,36.7295295,-119.70886126075588
Ft. Myers FL USA,4,2019-01-01,26.640628,-81.8723084
Grand Rapids MI USA,3,2019-01-01,42.9142413,-85.533004
Green Bay WI USA,3,2019-01-01,44.5126379,-88.0125794
Greensboro NC USA,2,2019-01-01,36.0726355,-79.7919754
Harrisburg PA USA,3,2019-01-01,40.2663107,-76.8861122
Hartford CT USA,2,2019-01-01,43.648048,-70.241416
Houston TX USA,1,2019-01-01,29.7589382,-95.3676974
Idaho Falls ID USA,10,2019-01-01,43.4935245,-112.0400919
Indianapolis IN USA,2,2019-01-01,39.7683331,-86.1583502
Johnstown PA USA,5,2019-01-01,40.3267407,-78.9219698
Joplin MO USA,12,2019-01-01,37.08418,-94.51323
Kansas City MO USA,1,2019-01-01,39.100105,-94.5781416
Lansing MI USA,4,2019-01-01,42.7338147,-84.5207088
Las Vegas NV USA,4,2019-01-01,36.1672559,-115.1485163
Lexington KY USA,3,2019-01-01,38.0464066,-84.4970393
Los Angeles CA USA,1,2019-01-01,34.0536909,-118.2427666
Lubbock TX USA,9,2019-01-01,33.5635206,-101.879336
Marquette MI USA,21,2019-01-01,46.4481521,-87.6305899
Memphis TN USA,2,2019-01-01,35.1490215,-90.0516285
Miami FL USA,1,2019-01-01,25.7742658,-80.1936589
Milwaukee WI USA,2,2019-01-01,43.0349931,-87.922497
Minneapolis MN USA,2,2019-01-01,44.9772995,-93.2654692
Mobile AL USA,2,2019-01-01,39.092585,-84.853229
Nashville TN USA,1,2019-01-01,36.1622296,-86.7743531
New Orleans LA USA,2,2019-01-01,29.9499323,-90.0701156
New York NY USA,1,2019-01-01,40.7127281,-74.0060152
Norfolk VA USA,1,2019-01-01,36.8889933,-76.2481624
North Platte NE USA,100,2019-01-01,41.1238873,-100.7654232
Odessa TX USA,8,2019-01-01,31.8457149,-102.367687
Omaha NE USA,2,2019-01-01,41.2587459,-95.9383758
Orlando FL USA,1,2019-01-01,28.5479786,-81.41278418563017
Panama City FL USA,10,2019-01-01,30.1600827,-85.6545729
Peoria IL USA,6,2019-01-01,40.6938609,-89.5891008
Philadelphia PA USA,1,2019-01-01,39.9527237,-75.1635262
Phoenix AZ USA,2,2019-01-01,33.4484367,-112.0741417
Pittsburgh PA USA,5,2019-01-01,40.4416941,-79.9900861
Portland OR USA,1,2019-01-01,45.5202471,-122.6741949
Portland ME USA,6,2019-01-01,43.6610277,-70.2548596
Providence RI USA,2,2019-01-01,41.8239891,-71.4128343
Raleigh NC USA,2,2019-01-01,35.7803977,-78.6390989
Reno NV USA,4,2019-01-01,39.5261206,-119.8126581
Richmond VA USA,2,2019-01-01,37.5385087,-77.43428
Roanoke VA USA,5,2019-01-01,37.270973,-79.9414313
Rochester MN USA,9,2019-01-01,44.0234387,-92.4630182
Rochester NY USA,3,2019-01-01,43.157285,-77.615214
Salt Lake City UT USA,3,2019-01-01,40.7596198,-111.8867975
San Diego CA USA,2,2019-01-01,32.7174209,-117.1627714
San Francisco CA USA,1,2019-01-01,37.7790262,-122.4199061
Savannah GA USA,4,2019-01-01,32.0809263,-81.0911768
Seattle WA USA,1,2019-01-01,47.6038321,-122.3300624
Shreveport LA USA,5,2019-01-01,32.5221828,-93.7651944
South Bend IN USA,5,2019-01-01,41.6833813,-86.2500066
Spokane WA USA,3,2019-01-01,47.6579425,-117.4212265
Springfield MO USA,4,2019-01-01,37.2166779,-93.2920373
Springfield MA USA,5,2019-01-01,42.1014831,-72.589811
St. Louis MO USA,2,2019-01-01,38.6268039,-90.1994097
Tallahassee FL USA,5,2019-01-01,30.4380832,-84.2809332
Tampa FL USA,1,2019-01-01,27.9518491,-82.4563972
Toledo OH USA,5,2019-01-01,41.6786754,-83.5127283
Tucson AZ USA,3,2019-01-01,32.2228765,-110.9748477
Tulsa OK USA,3,2019-01-01,36.1556805,-95.9929113
Washington DC USA,2,2019-01-01,38.8948932,-77.0365529
Watertown NY USA,18,2019-01-01,43.9747838,-75.9107565
West Palm Beach FL USA,2,2019-01-01,26.7153425,-80.0533746
Wilkes Barre PA USA,4,2019-01-01,41.2464824,-75.8817316
Wilmington NC USA,7,2019-01-01,34.2257282,-77.9447107
Yakima WA USA,6,2019-01-01,46.601557,-120.5108421
Youngstown OH USA,6,2019-01-01,41.1035786,-80.6520161
Albany NY USA,19,2019-01-07,42.6511674,-73.754968
Albuquerque NM USA,8,2019-01-07,35.0841034,-106.6509851
Atlanta GA USA,3,2019-01-07,33.7490987,-84.3901849
Austin TX USA,9,2019-01-07,30.2711286,-97.7436995
Baltimore MD USA,7,2019-01-07,39.284749399999995,-76.62047463969989
Binghamton NY USA,54,2019-01-07,42.096968,-75.914341
Birmingham AL USA,7,2019-01-07,33.570499,-86.765783
Boise ID USA,18,2019-01-07,43.6166163,-116.200886
Boston MA USA,9,2019-01-07,42.3602534,-71.0582912
Buffalo NY USA,12,2019-01-07,42.8867166,-78.8783922
Burlington VT USA,18,2019-01-07,44.4762975,-73.2135472
Cedar Rapids IA USA,18,2019-01-07,41.9758872,-91.6704053
Champaign IL USA,19,2019-01-07,40.1164205,-88.2433829
Charlotte NC USA,11,2019-01-07,35.2270869,-80.8431268
Chicago IL USA,11,2019-01-07,41.8755616,-87.6244212
Cincinnati OH USA,8,2019-01-07,39.1014537,-84.5124602
Cleveland OH USA,4,2019-01-07,41.5051613,-81.6934446
Colorado Springs CO USA,15,2019-01-07,38.8339578,-104.8253485
Columbia SC USA,14,2019-01-07,34.0007493,-81.0343313
Columbus GA USA,30,2019-01-07,32.4609764,-84.9877094
Dallas TX USA,5,2019-01-07,32.7762719,-96.7968559
Davenport IA USA,23,2019-01-07,41.5236436,-90.5776368
Dayton OH USA,14,2019-01-07,39.7589478,-84.1916069
Denver CO USA,9,2019-01-07,39.7348381,-104.9653271
Des Moines IA USA,13,2019-01-07,41.5910641,-93.6037149
Detroit MI USA,7,2019-01-07,42.3315509,-83.0466403
Fargo ND USA,26,2019-01-07,46.877229,-96.789821
Flint MI USA,15,2019-01-07,43.0161693,-83.6900211
Florence SC USA,22,2019-01-07,34.1984435,-79.7671658
Fresno CA USA,16,2019-01-07,36.7295295,-119.70886126075588
Ft. Myers FL USA,16,2019-01-07,26.640628,-81.8723084
Ft. Wayne IN USA,24,2019-01-07,41.0799898,-85.1386015
Grand Rapids MI USA,11,2019-01-07,42.9142413,-85.533004
Greenville NC USA,19,2019-01-07,35.612661,-77.3663538
Harrisburg PA USA,11,2019-01-07,40.2663107,-76.8861122
Hartford CT USA,5,2019-01-07,43.648048,-70.241416
Houston TX USA,4,2019-01-07,29.7589382,-95.3676974
Indianapolis IN USA,5,2019-01-07,39.7683331,-86.1583502
Jacksonville FL USA,12,2019-01-07,30.3321838,-81.655651
Johnstown PA USA,41,2019-01-07,40.3267407,-78.9219698
Joplin MO USA,51,2019-01-07,37.08418,-94.51323
Kansas City MO USA,5,2019-01-07,39.100105,-94.5781416
La Crosse WI USA,31,2019-01-07,43.8014053,-91.2395429
Las Vegas NV USA,9,2019-01-07,36.1672559,-115.1485163
Little Rock AR USA,12,2019-01-07,34.7464809,-92.2895948
Los Angeles CA USA,4,2019-01-07,34.0536909,-118.2427666
Macon GA USA,29,2019-01-07,32.8406946,-83.6324022
