geoName,interest,date,lat,long
Green Bay WI USA,46,2019-01-01,44.5126379,-88.0125794
La Crosse WI USA,100,2019-01-01,43.8014053,-91.2395429
Little Rock AR USA,40,2019-01-01,34.7464809,-92.2895948
Louisville KY USA,26,2019-01-01,38.2542376,-85.759407
Minneapolis MN USA,9,2019-01-01,44.9772995,-93.2654692
New York NY USA,2,2019-01-01,40.7127281,-74.0060152
San Antonio TX USA,17,2019-01-01,29.4246002,-98.4951405
San Diego CA USA,12,2019-01-01,32.7174209,-117.1627714
Chicago IL USA,21,2019-01-07,41.8755616,-87.6244212
Columbus OH USA,42,2019-01-07,39.9622601,-83.0007065
Detroit MI USA,23,2019-01-07,42.3315509,-83.0466403
Indianapolis IN USA,40,2019-01-07,39.7683331,-86.1583502
Little Rock AR USA,100,2019-01-07,34.7464809,-92.2895948
New Orleans LA USA,71,2019-01-07,29.9499323,-90.0701156
New York NY USA,4,2019-01-07,40.7127281,-74.0060152
Portland OR USA,32,2019-01-07,45.5202471,-122.6741949
Providence RI USA,71,2019-01-07,41.8239891,-71.4128343
San Diego CA USA,29,2019-01-07,32.7174209,-117.1627714
San Francisco CA USA,11,2019-01-07,37.7790262,-122.4199061
Washington DC USA,12,2019-01-07,38.8948932,-77.0365529
Baltimore MD USA,44,2019-01-14,39.284749399999995,-76.62047463969989
Boston MA USA,17,2019-01-14,42.3602534,-71.0582912
Greenville SC USA,66,2019-01-14,34.851354,-82.3984882
Omaha NE USA,100,2019-01-14,41.2587459,-95.9383758
San Antonio TX USA,50,2019-01-14,29.4246002,-98.4951405
Tampa FL USA,27,2019-01-14,27.9518491,-82.4563972
Washington DC USA,13,2019-01-14,38.8948932,-77.0365529
Albany NY USA,68,2019-01-21,42.6511674,-73.754968
Boston MA USA,12,2019-01-21,42.3602534,-71.0582912
Denver CO USA,18,2019-01-21,39.7348381,-104.9653271
Los Angeles CA USA,5,2019-01-21,34.0536909,-118.2427666
Louisville KY USA,60,2019-01-21,38.2542376,-85.759407
Minneapolis MN USA,20,2019-01-21,44.9772995,-93.2654692
New York NY USA,3,2019-01-21,40.7127281,-74.0060152
Roanoke VA USA,92,2019-01-21,37.270973,-79.9414313
Rochester NY USA,100,2019-01-21,43.157285,-77.615214
St. Louis MO USA,31,2019-01-21,38.6268039,-90.1994097
Washington DC USA,10,2019-01-21,38.8948932,-77.0365529
Beaumont TX USA,88,2019-01-28,30.0860459,-94.1018461
Boston MA USA,3,2019-01-28,42.3602534,-71.0582912
Charlottesville VA USA,100,2019-01-28,38.029306,-78.4766781
Detroit MI USA,5,2019-01-28,42.3315509,-83.0466403
Minneapolis MN USA,5,2019-01-28,44.9772995,-93.2654692
New York NY USA,1,2019-01-28,40.7127281,-74.0060152
San Diego CA USA,7,2019-01-28,32.7174209,-117.1627714
San Francisco CA USA,3,2019-01-28,37.7790262,-122.4199061
Savannah GA USA,32,2019-01-28,32.0809263,-81.0911768
Seattle WA USA,4,2019-01-28,47.6038321,-122.3300624
Washington DC USA,3,2019-01-28,38.8948932,-77.0365529
Yuma AZ USA,99,2019-01-28,32.6926588,-114.6276157
Charlottesville VA USA,100,2019-02-04,38.029306,-78.4766781
Columbus OH USA,10,2019-02-04,39.9622601,-83.0007065
Dallas TX USA,3,2019-02-04,32.7762719,-96.7968559
Grand Rapids MI USA,14,2019-02-04,42.9142413,-85.533004
Los Angeles CA USA,1,2019-02-04,34.0536909,-118.2427666
Miami FL USA,5,2019-02-04,25.7742658,-80.1936589
Minneapolis MN USA,5,2019-02-04,44.9772995,-93.2654692
New York NY USA,1,2019-02-04,40.7127281,-74.0060152
Phoenix AZ USA,5,2019-02-04,33.4484367,-112.0741417
Pittsburgh PA USA,10,2019-02-04,40.4416941,-79.9900861
San Francisco CA USA,3,2019-02-04,37.7790262,-122.4199061
Seattle WA USA,4,2019-02-04,47.6038321,-122.3300624
Washington DC USA,3,2019-02-04,38.8948932,-77.0365529
Atlanta GA USA,16,2019-02-11,33.7490987,-84.3901849
Dallas TX USA,6,2019-02-11,32.7762719,-96.7968559
Denver CO USA,17,2019-02-11,39.7348381,-104.9653271
Florence SC USA,92,2019-02-11,34.1984435,-79.7671658
New York NY USA,4,2019-02-11,40.7127281,-74.0060152
Sacramento CA USA,15,2019-02-11,38.5815719,-121.4943996
San Diego CA USA,15,2019-02-11,32.7174209,-117.1627714
San Francisco CA USA,12,2019-02-11,37.7790262,-122.4199061
Seattle WA USA,10,2019-02-11,47.6038321,-122.3300624
Tallahassee FL USA,100,2019-02-11,30.4380832,-84.2809332
Albuquerque NM USA,12,2019-02-18,35.0841034,-106.6509851
Boston MA USA,3,2019-02-18,42.3602534,-71.0582912
Dallas TX USA,2,2019-02-18,32.7762719,-96.7968559
Detroit MI USA,8,2019-02-18,42.3315509,-83.0466403
Houston TX USA,2,2019-02-18,29.7589382,-95.3676974
Philadelphia PA USA,2,2019-02-18,39.9527237,-75.1635262
Raleigh NC USA,7,2019-02-18,35.7803977,-78.6390989
Salt Lake City UT USA,6,2019-02-18,40.7596198,-111.8867975
Utica NY USA,100,2019-02-18,43.1009031,-75.2326641
Burlington VT USA,99,2019-02-25,44.4762975,-73.2135472
Charleston WV USA,100,2019-02-25,38.3505995,-81.6332812
Charlotte NC USA,19,2019-02-25,35.2270869,-80.8431268
Denver CO USA,13,2019-02-25,39.7348381,-104.9653271
New York NY USA,3,2019-02-25,40.7127281,-74.0060152
Norfolk VA USA,34,2019-02-25,36.8889933,-76.2481624
San Francisco CA USA,7,2019-02-25,37.7790262,-122.4199061
Atlanta GA USA,1,2019-03-04,33.7490987,-84.3901849
Cedar Rapids IA USA,5,2019-03-04,41.9758872,-91.6704053
Denver CO USA,1,2019-03-04,39.7348381,-104.9653271
Monroe LA USA,17,2019-03-04,38.2722313,-90.1792484
New Orleans LA USA,3,2019-03-04,29.9499323,-90.0701156
Norfolk VA USA,2,2019-03-04,36.8889933,-76.2481624
Presque Isle ME USA,100,2019-03-04,46.681479,-68.016357
Tampa FL USA,1,2019-03-04,27.9518491,-82.4563972
Charlotte NC USA,8,2019-03-11,35.2270869,-80.8431268
Chicago IL USA,2,2019-03-11,41.8755616,-87.6244212
Hartford CT USA,10,2019-03-11,43.648048,-70.241416
New York NY USA,1,2019-03-11,40.7127281,-74.0060152
Phoenix AZ USA,5,2019-03-11,33.4484367,-112.0741417
Providence RI USA,18,2019-03-11,41.8239891,-71.4128343
Sioux City IA USA,100,2019-03-11,42.4966815,-96.4058782
Columbus OH USA,15,2019-03-18,39.9622601,-83.0007065
Denver CO USA,8,2019-03-18,39.7348381,-104.9653271
Grand Rapids MI USA,21,2019-03-18,42.9142413,-85.533004
Minneapolis MN USA,8,2019-03-18,44.9772995,-93.2654692
New York NY USA,2,2019-03-18,40.7127281,-74.0060152
Philadelphia PA USA,4,2019-03-18,39.9527237,-75.1635262
San Francisco CA USA,4,2019-03-18,37.7790262,-122.4199061
Traverse City MI USA,100,2019-03-18,44.7606441,-85.6165301
Washington DC USA,4,2019-03-18,38.8948932,-77.0365529
Baton Rouge LA USA,52,2019-03-25,30.4459596,-91.18738
Charlotte NC USA,11,2019-03-25,35.2270869,-80.8431268
