geoName,interest,date,lat,long
Albany NY USA,7,2019-01-01,42.6511674,-73.754968
Albuquerque NM USA,12,2019-01-01,35.0841034,-106.6509851
Amarillo TX USA,23,2019-01-01,35.2072185,-101.8338246
Atlanta GA USA,3,2019-01-01,33.7490987,-84.3901849
Augusta GA USA,15,2019-01-01,33.4709714,-81.9748429
Austin TX USA,5,2019-01-01,30.2711286,-97.7436995
Bakersfield CA USA,15,2019-01-01,35.3738712,-119.0194639
Baltimore MD USA,5,2019-01-01,39.284749399999995,-76.62047463969989
Bangor ME USA,29,2019-01-01,44.8011821,-68.7778138
Birmingham AL USA,7,2019-01-01,33.570499,-86.765783
Boston MA USA,5,2019-01-01,42.3602534,-71.0582912
Buffalo NY USA,7,2019-01-01,42.8867166,-78.8783922
Butte MT USA,45,2019-01-01,46.0131505,-112.5365089
Champaign IL USA,12,2019-01-01,40.1164205,-88.2433829
Charleston SC USA,19,2019-01-01,32.7876012,-79.9402728
Charleston WV USA,22,2019-01-01,38.3505995,-81.6332812
Charlotte NC USA,4,2019-01-01,35.2270869,-80.8431268
Chattanooga TN USA,10,2019-01-01,35.0457219,-85.3094883
Chicago IL USA,6,2019-01-01,41.8755616,-87.6244212
Cincinnati OH USA,14,2019-01-01,39.1014537,-84.5124602
Clarksburg WV USA,47,2019-01-01,39.2806451,-80.3445341
Cleveland OH USA,7,2019-01-01,41.5051613,-81.6934446
Colorado Springs CO USA,9,2019-01-01,38.8339578,-104.8253485
Columbia MO USA,23,2019-01-01,38.951883,-92.3337366
Columbus OH USA,8,2019-01-01,39.9622601,-83.0007065
Dallas TX USA,3,2019-01-01,32.7762719,-96.7968559
Dayton OH USA,8,2019-01-01,39.7589478,-84.1916069
Denver CO USA,5,2019-01-01,39.7348381,-104.9653271
Des Moines IA USA,20,2019-01-01,41.5910641,-93.6037149
Detroit MI USA,7,2019-01-01,42.3315509,-83.0466403
El Paso TX USA,10,2019-01-01,31.7754152,-106.4646348
Eugene OR USA,15,2019-01-01,44.0505054,-123.0950506
Flint MI USA,9,2019-01-01,43.0161693,-83.6900211
Fresno CA USA,6,2019-01-01,36.7295295,-119.70886126075588
Ft. Wayne IN USA,15,2019-01-01,41.0799898,-85.1386015
Gainesville FL USA,25,2019-01-01,29.67357765,-82.32337460192167
Grand Junction CO USA,55,2019-01-01,39.063956,-108.5507317
Grand Rapids MI USA,13,2019-01-01,42.9142413,-85.533004
Great Falls MT USA,74,2019-01-01,47.5048851,-111.2918908
Green Bay WI USA,16,2019-01-01,44.5126379,-88.0125794
Greensboro NC USA,5,2019-01-01,36.0726355,-79.7919754
Greenville SC USA,6,2019-01-01,34.851354,-82.3984882
Harlingen TX USA,8,2019-01-01,26.1908241,-97.6959794
Harrisburg PA USA,5,2019-01-01,40.2663107,-76.8861122
Hartford CT USA,8,2019-01-01,43.648048,-70.241416
Honolulu HI USA,6,2019-01-01,21.304547,-157.8556764
Houston TX USA,1,2019-01-01,29.7589382,-95.3676974
Huntsville AL USA,20,2019-01-01,33.554113,-86.804219
Indianapolis IN USA,5,2019-01-01,39.7683331,-86.1583502
Johnstown PA USA,13,2019-01-01,40.3267407,-78.9219698
Kansas City MO USA,11,2019-01-01,39.100105,-94.5781416
Knoxville TN USA,14,2019-01-01,35.9603948,-83.9210261
La Crosse WI USA,28,2019-01-01,43.8014053,-91.2395429
Lansing MI USA,6,2019-01-01,42.7338147,-84.5207088
Las Vegas NV USA,7,2019-01-01,36.1672559,-115.1485163
Lexington KY USA,16,2019-01-01,38.0464066,-84.4970393
Los Angeles CA USA,4,2019-01-01,34.0536909,-118.2427666
Louisville KY USA,5,2019-01-01,38.2542376,-85.759407
Lubbock TX USA,24,2019-01-01,33.5635206,-101.879336
Madison WI USA,17,2019-01-01,43.074761,-89.3837613
Mankato MN USA,70,2019-01-01,44.1634663,-93.9993505
Medford OR USA,21,2019-01-01,42.3264181,-122.8718605
Memphis TN USA,9,2019-01-01,35.1490215,-90.0516285
Milwaukee WI USA,12,2019-01-01,43.0349931,-87.922497
Minneapolis MN USA,10,2019-01-01,44.9772995,-93.2654692
Monterey CA USA,14,2019-01-01,36.2231079,-121.3877428
Nashville TN USA,5,2019-01-01,36.1622296,-86.7743531
New York NY USA,3,2019-01-01,40.7127281,-74.0060152
Norfolk VA USA,4,2019-01-01,36.8889933,-76.2481624
Oklahoma City OK USA,7,2019-01-01,35.4729886,-97.5170536
Omaha NE USA,19,2019-01-01,41.2587459,-95.9383758
Orlando FL USA,3,2019-01-01,28.5479786,-81.41278418563017
Panama City FL USA,27,2019-01-01,30.1600827,-85.6545729
Peoria IL USA,30,2019-01-01,40.6938609,-89.5891008
Philadelphia PA USA,5,2019-01-01,39.9527237,-75.1635262
Phoenix AZ USA,5,2019-01-01,33.4484367,-112.0741417
Pittsburgh PA USA,9,2019-01-01,40.4416941,-79.9900861
Portland OR USA,4,2019-01-01,45.5202471,-122.6741949
Portland ME USA,8,2019-01-01,43.6610277,-70.2548596
Providence RI USA,5,2019-01-01,41.8239891,-71.4128343
Raleigh NC USA,5,2019-01-01,35.7803977,-78.6390989
