geoName,interest,date,lat,long
Chicago IL USA,4,2019-01-01,41.8755616,-87.6244212
Chico CA USA,100,2019-01-01,39.7284945,-121.8374777
Cincinnati OH USA,15,2019-01-01,39.1014537,-84.5124602
Grand Rapids MI USA,21,2019-01-01,42.9142413,-85.533004
St. Louis MO USA,12,2019-01-01,38.6268039,-90.1994097
Minneapolis MN USA,22,2019-01-07,44.9772995,-93.2654692
San Francisco CA USA,10,2019-01-07,37.7790262,-122.4199061
Seattle WA USA,18,2019-01-07,47.6038321,-122.3300624
Wilkes Barre PA USA,100,2019-01-07,41.2464824,-75.8817316
Boise ID USA,95,2019-01-14,43.6166163,-116.200886
Cleveland OH USA,18,2019-01-14,41.5051613,-81.6934446
Indianapolis IN USA,24,2019-01-14,39.7683331,-86.1583502
New York NY USA,2,2019-01-14,40.7127281,-74.0060152
Providence RI USA,44,2019-01-14,41.8239891,-71.4128343
South Bend IN USA,100,2019-01-14,41.6833813,-86.2500066
Houston TX USA,25,2019-01-21,29.7589382,-95.3676974
Tampa FL USA,40,2019-01-21,27.9518491,-82.4563972
West Palm Beach FL USA,100,2019-01-21,26.7153425,-80.0533746
Rochester NY USA,100,2019-01-28,43.157285,-77.615214
Washington DC USA,10,2019-01-28,38.8948932,-77.0365529
Austin TX USA,23,2019-02-04,30.2711286,-97.7436995
Chicago IL USA,6,2019-02-04,41.8755616,-87.6244212
Monterey CA USA,100,2019-02-04,36.2231079,-121.3877428
South Bend IN USA,94,2019-02-04,41.6833813,-86.2500066
Seattle WA USA,11,2019-02-11,47.6038321,-122.3300624
South Bend IN USA,100,2019-02-11,41.6833813,-86.2500066
Chicago IL USA,10,2019-02-18,41.8755616,-87.6244212
Dallas TX USA,11,2019-02-18,32.7762719,-96.7968559
Greenville SC USA,58,2019-02-18,34.851354,-82.3984882
Providence RI USA,73,2019-02-18,41.8239891,-71.4128343
Wilkes Barre PA USA,100,2019-02-18,41.2464824,-75.8817316
Charlotte NC USA,17,2019-02-25,35.2270869,-80.8431268
Johnstown PA USA,100,2019-02-25,40.3267407,-78.9219698
Nashville TN USA,20,2019-02-25,36.1622296,-86.7743531
Huntsville AL USA,100,2019-03-04,33.554113,-86.804219
Los Angeles CA USA,30,2019-03-11,34.0536909,-118.2427666
San Francisco CA USA,62,2019-03-11,37.7790262,-122.4199061
Tampa FL USA,100,2019-03-11,27.9518491,-82.4563972
Charlotte NC USA,16,2019-03-18,35.2270869,-80.8431268
Chattanooga TN USA,73,2019-03-18,35.0457219,-85.3094883
Ft. Wayne IN USA,100,2019-03-18,41.0799898,-85.1386015
Johnstown PA USA,81,2019-03-18,40.3267407,-78.9219698
Lansing MI USA,90,2019-03-18,42.7338147,-84.5207088
Baltimore MD USA,24,2019-03-25,39.284749399999995,-76.62047463969989
New Orleans LA USA,41,2019-03-25,29.9499323,-90.0701156
New York NY USA,2,2019-03-25,40.7127281,-74.0060152
South Bend IN USA,100,2019-03-25,41.6833813,-86.2500066
Buffalo NY USA,41,2019-04-01,42.8867166,-78.8783922
New York NY USA,6,2019-04-01,40.7127281,-74.0060152
Portland OR USA,18,2019-04-01,45.5202471,-122.6741949
Raleigh NC USA,15,2019-04-01,35.7803977,-78.6390989
San Diego CA USA,16,2019-04-01,32.7174209,-117.1627714
South Bend IN USA,100,2019-04-01,41.6833813,-86.2500066
Houston TX USA,6,2019-04-08,29.7589382,-95.3676974
La Crosse WI USA,100,2019-04-08,43.8014053,-91.2395429
Nashville TN USA,14,2019-04-08,36.1622296,-86.7743531
South Bend IN USA,65,2019-04-08,41.6833813,-86.2500066
Abilene TX USA,32,2019-04-15,32.44645,-99.7475905
Albany GA USA,25,2019-04-15,40.0555158,-82.8457691
Albany NY USA,59,2019-04-15,42.6511674,-73.754968
Albuquerque NM USA,51,2019-04-15,35.0841034,-106.6509851
Alexandria LA USA,31,2019-04-15,38.8147596,-77.09024765272724
Alpena MI USA,91,2019-04-15,45.0176181,-83.6670019
Amarillo TX USA,35,2019-04-15,35.2072185,-101.8338246
Anchorage AK USA,54,2019-04-15,61.2163129,-149.8948523
Atlanta GA USA,39,2019-04-15,33.7490987,-84.3901849
Augusta GA USA,45,2019-04-15,33.4709714,-81.9748429
Austin TX USA,47,2019-04-15,30.2711286,-97.7436995
Bakersfield CA USA,31,2019-04-15,35.3738712,-119.0194639
Baltimore MD USA,46,2019-04-15,39.284749399999995,-76.62047463969989
Bangor ME USA,57,2019-04-15,44.8011821,-68.7778138
Baton Rouge LA USA,36,2019-04-15,30.4459596,-91.18738
Beaumont TX USA,32,2019-04-15,30.0860459,-94.1018461
Bend OR USA,75,2019-04-15,44.0581728,-121.3153096
"Billings, MT USA",73,2019-04-15,45.7874957,-108.49607
Biloxi MS USA,36,2019-04-15,30.374673,-88.84594333482862
Binghamton NY USA,60,2019-04-15,42.096968,-75.914341
Birmingham AL USA,38,2019-04-15,33.570499,-86.765783
Bluefield WV USA,26,2019-04-15,37.2698395,-81.2223195
