geoName,interest,date,lat,long
Atlanta GA USA,22,2019-01-01,33.7490987,-84.3901849
Charlotte NC USA,13,2019-01-01,35.2270869,-80.8431268
Chicago IL USA,10,2019-01-01,41.8755616,-87.6244212
Dallas TX USA,5,2019-01-01,32.7762719,-96.7968559
Denver CO USA,10,2019-01-01,39.7348381,-104.9653271
El Paso TX USA,63,2019-01-01,31.7754152,-106.4646348
Honolulu HI USA,41,2019-01-01,21.304547,-157.8556764
Houston TX USA,7,2019-01-01,29.7589382,-95.3676974
Kansas City MO USA,21,2019-01-01,39.100105,-94.5781416
Los Angeles CA USA,3,2019-01-01,34.0536909,-118.2427666
Miami FL USA,10,2019-01-01,25.7742658,-80.1936589
New Orleans LA USA,31,2019-01-01,29.9499323,-90.0701156
New York NY USA,2,2019-01-01,40.7127281,-74.0060152
Orlando FL USA,10,2019-01-01,28.5479786,-81.41278418563017
Philadelphia PA USA,6,2019-01-01,39.9527237,-75.1635262
Portland OR USA,14,2019-01-01,45.5202471,-122.6741949
Rochester NY USA,53,2019-01-01,43.157285,-77.615214
Sacramento CA USA,13,2019-01-01,38.5815719,-121.4943996
Seattle WA USA,8,2019-01-01,47.6038321,-122.3300624
Sioux Falls SD USA,100,2019-01-01,43.5499749,-96.700327
St. Louis MO USA,17,2019-01-01,38.6268039,-90.1994097
Tampa FL USA,11,2019-01-01,27.9518491,-82.4563972
Washington DC USA,5,2019-01-01,38.8948932,-77.0365529
Albany NY USA,30,2019-01-07,42.6511674,-73.754968
Atlanta GA USA,16,2019-01-07,33.7490987,-84.3901849
Austin TX USA,16,2019-01-07,30.2711286,-97.7436995
Baltimore MD USA,15,2019-01-07,39.284749399999995,-76.62047463969989
Boston MA USA,5,2019-01-07,42.3602534,-71.0582912
Charleston SC USA,50,2019-01-07,32.7876012,-79.9402728
Chicago IL USA,4,2019-01-07,41.8755616,-87.6244212
Cincinnati OH USA,17,2019-01-07,39.1014537,-84.5124602
Corpus Christi TX USA,100,2019-01-07,27.7477253,-97.4014129
Dallas TX USA,9,2019-01-07,32.7762719,-96.7968559
Ft. Myers FL USA,35,2019-01-07,26.640628,-81.8723084
Greenville SC USA,22,2019-01-07,34.851354,-82.3984882
Houston TX USA,5,2019-01-07,29.7589382,-95.3676974
Kansas City MO USA,33,2019-01-07,39.100105,-94.5781416
Madison WI USA,45,2019-01-07,43.074761,-89.3837613
Minneapolis MN USA,9,2019-01-07,44.9772995,-93.2654692
Nashville TN USA,14,2019-01-07,36.1622296,-86.7743531
New York NY USA,3,2019-01-07,40.7127281,-74.0060152
Orlando FL USA,8,2019-01-07,28.5479786,-81.41278418563017
Portland OR USA,18,2019-01-07,45.5202471,-122.6741949
Raleigh NC USA,10,2019-01-07,35.7803977,-78.6390989
San Francisco CA USA,4,2019-01-07,37.7790262,-122.4199061
Seattle WA USA,7,2019-01-07,47.6038321,-122.3300624
Tampa FL USA,9,2019-01-07,27.9518491,-82.4563972
Tulsa OK USA,38,2019-01-07,36.1556805,-95.9929113
Wichita KS USA,45,2019-01-07,37.6922361,-97.3375448
Wilkes Barre PA USA,39,2019-01-07,41.2464824,-75.8817316
Yakima WA USA,80,2019-01-07,46.601557,-120.5108421
Atlanta GA USA,29,2019-01-14,33.7490987,-84.3901849
Boston MA USA,13,2019-01-14,42.3602534,-71.0582912
Charlotte NC USA,27,2019-01-14,35.2270869,-80.8431268
Chicago IL USA,9,2019-01-14,41.8755616,-87.6244212
Cincinnati OH USA,40,2019-01-14,39.1014537,-84.5124602
Columbus OH USA,39,2019-01-14,39.9622601,-83.0007065
Des Moines IA USA,100,2019-01-14,41.5910641,-93.6037149
Detroit MI USA,20,2019-01-14,42.3315509,-83.0466403
Greenville SC USA,53,2019-01-14,34.851354,-82.3984882
Houston TX USA,13,2019-01-14,29.7589382,-95.3676974
Indianapolis IN USA,36,2019-01-14,39.7683331,-86.1583502
Kansas City MO USA,59,2019-01-14,39.100105,-94.5781416
Knoxville TN USA,89,2019-01-14,35.9603948,-83.9210261
Los Angeles CA USA,15,2019-01-14,34.0536909,-118.2427666
Miami FL USA,19,2019-01-14,25.7742658,-80.1936589
Milwaukee WI USA,40,2019-01-14,43.0349931,-87.922497
New York NY USA,7,2019-01-14,40.7127281,-74.0060152
Philadelphia PA USA,12,2019-01-14,39.9527237,-75.1635262
Salt Lake City UT USA,32,2019-01-14,40.7596198,-111.8867975
San Diego CA USA,25,2019-01-14,32.7174209,-117.1627714
Seattle WA USA,25,2019-01-14,47.6038321,-122.3300624
Atlanta GA USA,6,2019-01-21,33.7490987,-84.3901849
Boston MA USA,5,2019-01-21,42.3602534,-71.0582912
Chicago IL USA,3,2019-01-21,41.8755616,-87.6244212
Dallas TX USA,4,2019-01-21,32.7762719,-96.7968559
Denver CO USA,8,2019-01-21,39.7348381,-104.9653271
Detroit MI USA,8,2019-01-21,42.3315509,-83.0466403
El Paso TX USA,49,2019-01-21,31.7754152,-106.4646348
Hartford CT USA,14,2019-01-21,43.648048,-70.241416
Kansas City MO USA,16,2019-01-21,39.100105,-94.5781416
Los Angeles CA USA,3,2019-01-21,34.0536909,-118.2427666
New York NY USA,1,2019-01-21,40.7127281,-74.0060152
Norfolk VA USA,20,2019-01-21,36.8889933,-76.2481624
Orlando FL USA,8,2019-01-21,28.5479786,-81.41278418563017
Portland ME USA,45,2019-01-21,43.6610277,-70.2548596
Roanoke VA USA,39,2019-01-21,37.270973,-79.9414313
San Francisco CA USA,4,2019-01-21,37.7790262,-122.4199061
Santa Barbara CA USA,60,2019-01-21,34.4221319,-119.7026673
Savannah GA USA,50,2019-01-21,32.0809263,-81.0911768
Seattle WA USA,10,2019-01-21,47.6038321,-122.3300624
Traverse City MI USA,100,2019-01-21,44.7606441,-85.6165301
