geoName,interest,date,lat,long
Abilene,70,2019-01-01,32.44645,-99.7475905
Albany GA,29,2019-01-01,51.7468576,-0.3383107
Albany,21,2019-01-01,42.6511674,-73.754968
Albuquerque,15,2019-01-01,35.0841034,-106.6509851
Alexandria LA,52,2019-01-01,31.199004,29.894378
Anchorage AK,18,2019-01-01,61.2163129,-149.8948523
Atlanta GA,14,2019-01-01,33.7490987,-84.3901849
Augusta GA,13,2019-01-01,33.4709714,-81.9748429
Austin TX,8,2019-01-01,30.2711286,-97.7436995
Bakersfield CA,13,2019-01-01,35.3738712,-119.0194639
Baltimore MD,9,2019-01-01,39.2908816,-76.610759
Bangor ME,25,2019-01-01,29.0659229,-110.97133
Beaumont,23,2019-01-01,30.0860459,-94.1018461
"Billings, MT",34,2019-01-01,45.7874957,-108.49607
Binghamton NY,56,2019-01-01,42.096968,-75.914341
Birmingham AL,11,2019-01-01,33.570499,-86.765783
Bluefield,54,2019-01-01,37.2698395,-81.2223195
Boise ID,19,2019-01-01,43.6166163,-116.200886
Boston MA,17,2019-01-01,42.3602534,-71.0582912
Bowling Green KY,42,2019-01-01,36.9903199,-86.4436018
Buffalo NY,9,2019-01-01,42.8867166,-78.8783922
Burlington VT,9,2019-01-01,44.4762975,-73.2135472
Butte,41,2019-01-01,39.6519275,-121.5858444
Cedar Rapids,12,2019-01-01,41.9758872,-91.6704053
Champaign,10,2019-01-01,40.1164205,-88.2433829
Charleston SC,17,2019-01-01,32.7876012,-79.9402728
Charleston,13,2019-01-01,32.7876012,-79.9402728
Charlotte NC,8,2019-01-01,35.2270869,-80.8431268
Charlottesville VA,32,2019-01-01,38.029306,-78.4766781
Chattanooga TN,18,2019-01-01,35.0457219,-85.3094883
Chicago IL,12,2019-01-01,41.8755616,-87.6244212
Chico,19,2019-01-01,39.7284945,-121.8374777
Cincinnati OH,6,2019-01-01,39.1014537,-84.5124602
Cleveland,17,2019-01-01,41.5051613,-81.6934446
Colorado Springs,20,2019-01-01,38.8339578,-104.8253485
