geoName,interest,date,lat,long
St. Louis MO,26,2019-03-11,38.6529545,-90.24111656024635
Atlanta GA,10,2019-03-18,33.7490987,-84.3901849
Baltimore MD,26,2019-03-18,39.2908816,-76.610759
Boston MA,9,2019-03-18,42.3602534,-71.0582912
Burlington VT,100,2019-03-18,44.4762975,-73.2135472
New York NY,6,2019-03-18,40.7127281,-74.0060152
Philadelphia PA,8,2019-03-18,39.9527237,-75.1635262
San Francisco,7,2019-03-18,37.7790262,-122.4199061
Tucson,76,2019-03-18,32.2228765,-110.9748477
Washington DC,8,2019-03-18,38.8948932,-77.0365529
Albuquerque,18,2019-03-25,35.0841034,-106.6509851
Boston MA,3,2019-03-25,42.3602534,-71.0582912
Chicago IL,2,2019-03-25,41.8755616,-87.6244212
Columbus OH,11,2019-03-25,39.9622601,-83.0007065
Dallas,3,2019-03-25,32.7762719,-96.7968559
Greenville,14,2019-03-25,34.851354,-82.3984882
Honolulu HI,22,2019-03-25,21.304547,-157.8556764
New York NY,1,2019-03-25,40.7127281,-74.0060152
Oklahoma City OK,13,2019-03-25,35.4729886,-97.5170536
Washington DC,3,2019-03-25,38.8948932,-77.0365529
Wichita Falls TX,100,2019-03-25,33.9137085,-98.4933873
Youngstown OH,58,2019-03-25,41.1035786,-80.6520161
Houston TX,4,2019-04-01,29.7589382,-95.3676974
Indianapolis IN,12,2019-04-01,39.7683331,-86.1583502
Minneapolis,6,2019-04-01,44.9772995,-93.2654692
New York NY,1,2019-04-01,40.7127281,-74.0060152
Panama City FL,100,2019-04-01,30.1600827,-85.6545729
Raleigh,8,2019-04-01,35.7803977,-78.6390989
Springfield MO,40,2019-04-01,37.2166779,-93.2920373
Albany,28,2019-04-08,42.6511674,-73.754968
Boston MA,5,2019-04-08,42.3602534,-71.0582912
Buffalo NY,27,2019-04-08,42.8867166,-78.8783922
Cleveland,10,2019-04-08,41.5051613,-81.6934446
Dallas,4,2019-04-08,32.7762719,-96.7968559
Denver CO,8,2019-04-08,39.7348381,-104.9653271
Lafayette LA,100,2019-04-08,30.2240897,-92.0198427
Minneapolis,8,2019-04-08,44.9772995,-93.2654692
New York NY,1,2019-04-08,40.7127281,-74.0060152
Pittsburgh PA,15,2019-04-08,40.4416941,-79.9900861
Raleigh,9,2019-04-08,35.7803977,-78.6390989
San Francisco,4,2019-04-08,37.7790262,-122.4199061
Seattle,7,2019-04-08,47.6038321,-122.3300624
St. Louis MO,13,2019-04-08,38.6529545,-90.24111656024635
Cincinnati OH,51,2019-04-15,39.1014537,-84.5124602
Ft. Myers,100,2019-04-15,26.640628,-81.8723084
Los Angeles CA,6,2019-04-15,34.0536909,-118.2427666
New York NY,5,2019-04-15,40.7127281,-74.0060152
Philadelphia PA,14,2019-04-15,39.9527237,-75.1635262
San Francisco,13,2019-04-15,37.7790262,-122.4199061
Washington DC,14,2019-04-15,38.8948932,-77.0365529
Atlanta GA,2,2019-04-22,33.7490987,-84.3901849
Boston MA,5,2019-04-22,42.3602534,-71.0582912
Chicago IL,3,2019-04-22,41.8755616,-87.6244212
Los Angeles CA,1,2019-04-22,34.0536909,-118.2427666
New York NY,1,2019-04-22,40.7127281,-74.0060152
Philadelphia PA,2,2019-04-22,39.9527237,-75.1635262
Phoenix AZ,4,2019-04-22,33.4484367,-112.0741417
Providence RI,13,2019-04-22,51.4325409,-2.6642358
Rochester NY,41,2019-04-22,43.157285,-77.615214
Utica NY,100,2019-04-22,43.1009031,-75.2326641
Chico,100,2019-04-29,39.7284945,-121.8374777
Columbia SC,40,2019-04-29,34.0007493,-81.0343313
Ft. Smith,54,2019-04-29,35.3872218,-94.4248983
Hartford,13,2019-04-29,41.764582,-72.6908547
Kansas City MO,15,2019-04-29,39.100105,-94.5781416
New York NY,2,2019-04-29,40.7127281,-74.0060152
Orlando,8,2019-04-29,28.5421109,-81.3790304
Providence RI,23,2019-04-29,51.4325409,-2.6642358
Raleigh,10,2019-04-29,35.7803977,-78.6390989
Rochester NY,38,2019-04-29,43.157285,-77.615214
Atlanta GA,35,2019-05-06,33.7490987,-84.3901849
Boston MA,44,2019-05-06,42.3602534,-71.0582912
Miami,100,2019-05-06,25.7742658,-80.1936589
Philadelphia PA,39,2019-05-06,39.9527237,-75.1635262
San Diego CA,87,2019-05-06,32.7174209,-117.1627714
Chicago IL,26,2019-05-13,41.8755616,-87.6244212
Cleveland,80,2019-05-13,41.5051613,-81.6934446
Detroit MI,65,2019-05-13,42.3315509,-83.0466403
New York NY,12,2019-05-13,40.7127281,-74.0060152
San Diego CA,79,2019-05-13,32.7174209,-117.1627714
St. Louis MO,100,2019-05-13,38.6529545,-90.24111656024635
Atlanta GA,9,2019-05-20,33.7490987,-84.3901849
Baton Rouge LA,100,2019-05-20,30.4459596,-91.18738
Denver CO,13,2019-05-20,39.7348381,-104.9653271
Los Angeles CA,3,2019-05-20,34.0536909,-118.2427666
Milwaukee WI,25,2019-05-20,43.0349931,-87.922497
New York NY,5,2019-05-20,40.7127281,-74.0060152
San Francisco,6,2019-05-20,37.7790262,-122.4199061
Washington DC,7,2019-05-20,38.8948932,-77.0365529
Columbus OH,16,2019-05-27,39.9622601,-83.0007065
Los Angeles CA,2,2019-05-27,34.0536909,-118.2427666
New York NY,1,2019-05-27,40.7127281,-74.0060152
Philadelphia PA,4,2019-05-27,39.9527237,-75.1635262
Rockford IL,100,2019-05-27,42.2713945,-89.093966
Washington DC,4,2019-05-27,38.8948932,-77.0365529
Baltimore MD,100,2019-06-03,39.2908816,-76.610759
Boston MA,37,2019-06-03,42.3602534,-71.0582912
Los Angeles CA,21,2019-06-03,34.0536909,-118.2427666
New York NY,15,2019-06-03,40.7127281,-74.0060152
San Diego CA,70,2019-06-03,32.7174209,-117.1627714
Boston MA,9,2019-06-10,42.3602534,-71.0582912
Champaign,99,2019-06-10,40.1164205,-88.2433829
Greenville,100,2019-06-10,34.851354,-82.3984882
Los Angeles CA,4,2019-06-10,34.0536909,-118.2427666
New York NY,3,2019-06-10,40.7127281,-74.0060152
Phoenix AZ,13,2019-06-10,33.4484367,-112.0741417
San Diego CA,15,2019-06-10,32.7174209,-117.1627714
San Francisco,7,2019-06-10,37.7790262,-122.4199061
Syracuse NY,79,2019-06-10,43.0481221,-76.1474244
Cleveland,20,2019-06-17,41.5051613,-81.6934446
Flint,100,2019-06-17,43.0161693,-83.6900211
New York NY,3,2019-06-17,40.7127281,-74.0060152
Richmond,59,2019-06-17,37.5385087,-77.43428
San Francisco,16,2019-06-17,37.7790262,-122.4199061
Seattle,13,2019-06-17,47.6038321,-122.3300624
Washington DC,9,2019-06-17,38.8948932,-77.0365529
Atlanta GA,9,2019-06-24,33.7490987,-84.3901849
Chicago IL,6,2019-06-24,41.8755616,-87.6244212
Cleveland,16,2019-06-24,41.5051613,-81.6934446
Columbus OH,30,2019-06-24,39.9622601,-83.0007065
Greensboro,49,2019-06-24,36.0726355,-79.7919754
Greenville,100,2019-06-24,34.851354,-82.3984882
Houston TX,8,2019-06-24,29.7589382,-95.3676974
Louisville KY,44,2019-06-24,38.2542376,-85.759407
New York NY,3,2019-06-24,40.7127281,-74.0060152
Washington DC,15,2019-06-24,38.8948932,-77.0365529
Albuquerque,100,2019-07-01,35.0841034,-106.6509851
Atlanta GA,18,2019-07-01,33.7490987,-84.3901849
Dallas,17,2019-07-01,32.7762719,-96.7968559
Los Angeles CA,8,2019-07-01,34.0536909,-118.2427666
Minneapolis,34,2019-07-01,44.9772995,-93.2654692
New York NY,6,2019-07-01,40.7127281,-74.0060152
Philadelphia PA,28,2019-07-01,39.9527237,-75.1635262
Raleigh,51,2019-07-01,35.7803977,-78.6390989
Atlanta GA,54,2019-07-08,33.7490987,-84.3901849
Chicago IL,41,2019-07-08,41.8755616,-87.6244212
Dallas,48,2019-07-08,32.7762719,-96.7968559
Los Angeles CA,24,2019-07-08,34.0536909,-118.2427666
Miami,90,2019-07-08,25.7742658,-80.1936589
Seattle,74,2019-07-08,47.6038321,-122.3300624
Tampa,100,2019-07-08,27.9477595,-82.458444
Washington DC,51,2019-07-08,38.8948932,-77.0365529
Albuquerque,42,2019-07-15,35.0841034,-106.6509851
Chicago IL,6,2019-07-15,41.8755616,-87.6244212
Dayton OH,75,2019-07-15,39.7589478,-84.1916069
Denver CO,13,2019-07-15,39.7348381,-104.9653271
Ft. Myers,35,2019-07-15,26.640628,-81.8723084
Greenville,100,2019-07-15,34.851354,-82.3984882
Harrisburg,43,2019-07-15,40.2663107,-76.8861122
Mobile AL,52,2019-07-15,39.092585,-84.853229
New York NY,5,2019-07-15,40.7127281,-74.0060152
Raleigh,18,2019-07-15,35.7803977,-78.6390989
San Francisco,7,2019-07-15,37.7790262,-122.4199061
Seattle,11,2019-07-15,47.6038321,-122.3300624
St. Louis MO,23,2019-07-15,38.6529545,-90.24111656024635
Abilene,56,2019-07-22,32.44645,-99.7475905
Albany GA,46,2019-07-22,51.7468576,-0.3383107
Albany,47,2019-07-22,42.6511674,-73.754968
Albuquerque,40,2019-07-22,35.0841034,-106.6509851
Alexandria LA,35,2019-07-22,31.199004,29.894378
Amarillo TX,39,2019-07-22,35.2072185,-101.8338246
Anchorage AK,49,2019-07-22,61.2163129,-149.8948523
Atlanta GA,74,2019-07-22,33.7490987,-84.3901849
Augusta GA,49,2019-07-22,33.4709714,-81.9748429
Austin TX,54,2019-07-22,30.2711286,-97.7436995
Bakersfield CA,35,2019-07-22,35.3738712,-119.0194639
Baltimore MD,69,2019-07-22,39.2908816,-76.610759
Bangor ME,37,2019-07-22,29.0659229,-110.97133
Baton Rouge LA,93,2019-07-22,30.4459596,-91.18738
Beaumont,63,2019-07-22,30.0860459,-94.1018461
Bend OR,51,2019-07-22,44.0581728,-121.3153096
"Billings, MT",36,2019-07-22,45.7874957,-108.49607
Biloxi,91,2019-07-22,30.374673,-88.84594333482862
Binghamton NY,42,2019-07-22,42.096968,-75.914341
Birmingham AL,69,2019-07-22,33.570499,-86.765783
Bluefield,30,2019-07-22,37.2698395,-81.2223195
Boise ID,46,2019-07-22,43.6166163,-116.200886
Boston MA,33,2019-07-22,42.3602534,-71.0582912
Bowling Green KY,78,2019-07-22,36.9903199,-86.4436018
Buffalo NY,50,2019-07-22,42.8867166,-78.8783922
Burlington VT,48,2019-07-22,44.4762975,-73.2135472
Butte,41,2019-07-22,39.6519275,-121.5858444
Casper,62,2019-07-22,42.866632,-106.313081
Cedar Rapids,30,2019-07-22,41.9758872,-91.6704053
Champaign,48,2019-07-22,40.1164205,-88.2433829
Charleston SC,56,2019-07-22,32.7876012,-79.9402728
Charleston,74,2019-07-22,32.7876012,-79.9402728
Charlotte NC,65,2019-07-22,35.2270869,-80.8431268
Charlottesville VA,58,2019-07-22,38.029306,-78.4766781
Chattanooga TN,87,2019-07-22,35.0457219,-85.3094883
Cheyenne WY,68,2019-07-22,45.2519491,-75.7306849
Chicago IL,47,2019-07-22,41.8755616,-87.6244212
Chico,35,2019-07-22,39.7284945,-121.8374777
Cincinnati OH,52,2019-07-22,39.1014537,-84.5124602
Clarksburg,85,2019-07-22,39.2806451,-80.3445341
Cleveland,57,2019-07-22,41.5051613,-81.6934446
Colorado Springs,48,2019-07-22,38.8339578,-104.8253485
Columbia SC,87,2019-07-22,34.0007493,-81.0343313
Columbia,61,2019-07-22,2.8894434,-73.783892
Columbus GA,86,2019-07-22,43.1830762,-79.8147518
Columbus OH,69,2019-07-22,39.9622601,-83.0007065
Columbus,97,2019-07-22,39.9622601,-83.0007065
Corpus Christi TX,38,2019-07-22,27.7477253,-97.4014129
Dallas,61,2019-07-22,32.7762719,-96.7968559
Davenport IA,61,2019-07-22,41.5236436,-90.5776368
Dayton OH,50,2019-07-22,39.7589478,-84.1916069
Denver CO,41,2019-07-22,39.7348381,-104.9653271
Des Moines,53,2019-07-22,41.5910641,-93.6037149
Detroit MI,44,2019-07-22,42.3315509,-83.0466403
Dothan AL,62,2019-07-22,31.2237434,-85.3933906
Duluth MN,53,2019-07-22,46.7729322,-92.1251218
El Paso TX,24,2019-07-22,31.7754152,-106.4646348
Elmira NY,36,2019-07-22,42.0897965,-76.8077338
Erie PA,49,2019-07-22,42.1294712,-80.0852695
Eugene OR,46,2019-07-22,44.0505054,-123.0950506
Eureka CA,32,2019-07-22,45.4985271,-62.6816736
Evansville IN,91,2019-07-22,4.5777639,-7.6472486
Fairbanks AK,45,2019-07-22,64.837845,-147.716675
Fargo,34,2019-07-22,46.877229,-96.789821
Flint,40,2019-07-22,43.0161693,-83.6900211
Florence,60,2019-07-22,43.7698712,11.2555757
Fresno,47,2019-07-22,36.7295295,-119.70886126075588
Ft. Myers,73,2019-07-22,26.640628,-81.8723084
Ft. Smith,65,2019-07-22,35.3872218,-94.4248983
Ft. Wayne IN,70,2019-07-22,41.0799898,-85.1386015
Gainesville FL,70,2019-07-22,29.67357765,-82.32337460192167
Grand Junction,40,2019-07-22,39.063956,-108.5507317
Grand Rapids,45,2019-07-22,42.9632405,-85.6678639
Great Falls MT,87,2019-07-22,47.5048851,-111.2918908
Green Bay,49,2019-07-22,44.5126379,-88.0125794
Greensboro,67,2019-07-22,36.0726355,-79.7919754
Greenville,39,2019-07-22,34.851354,-82.3984882
Greenville,54,2019-07-22,34.851354,-82.3984882
Greenwood,79,2019-07-22,37.8709542,-96.2471338
Harlingen,20,2019-07-22,26.1908241,-97.6959794
Harrisburg,46,2019-07-22,40.2663107,-76.8861122
Harrisonburg VA,25,2019-07-22,38.4493315,-78.8688833
Hartford,48,2019-07-22,41.764582,-72.6908547
Hattiesburg,97,2019-07-22,31.3271189,-89.2903392
Helena MT,49,2019-07-22,46.5927425,-112.0362771
Honolulu HI,30,2019-07-22,21.304547,-157.8556764
Houston TX,51,2019-07-22,29.7589382,-95.3676974
Huntsville,58,2019-07-22,34.729847,-86.5859011
Idaho Falls,46,2019-07-22,43.4935245,-112.0400919
Indianapolis IN,59,2019-07-22,39.7683331,-86.1583502
Jackson MS,100,2019-07-22,28.530801699999998,-81.30324431076107
Jackson TN,60,2019-07-22,35.6144446,-88.8177418
Jacksonville FL,86,2019-07-22,30.3321838,-81.655651
Johnstown,38,2019-07-22,40.3267407,-78.9219698
Jonesboro AR,54,2019-07-22,35.8428646,-90.7034522
Joplin MO,42,2019-07-22,37.08418,-94.51323
Juneau AK,90,2019-07-22,58.3019496,-134.419734
Kansas City MO,52,2019-07-22,39.100105,-94.5781416
Knoxville TN,74,2019-07-22,35.9603948,-83.9210261
La Crosse,66,2019-07-22,43.8014053,-91.2395429
Lafayette IN,62,2019-07-22,40.4167022,-86.8752869
Lafayette LA,63,2019-07-22,30.2240897,-92.0198427
Lake Charles LA,58,2019-07-22,30.2265949,-93.2173759
Lansing MI,37,2019-07-22,42.7338147,-84.5207088
Laredo TX,37,2019-07-22,27.5199841,-99.4953764
Las Vegas NV,54,2019-07-22,36.1672559,-115.1485163
Lexington KY,72,2019-07-22,38.0464066,-84.4970393
Lincoln,45,2019-07-22,47.8299069,-118.414727
Little Rock,98,2019-07-22,34.7464809,-92.2895948
Los Angeles CA,40,2019-07-22,34.0536909,-118.2427666
Louisville KY,67,2019-07-22,38.2542376,-85.759407
Lubbock TX,47,2019-07-22,33.5635206,-101.879336
Macon GA,99,2019-07-22,32.8406946,-83.6324022
Madison WI,57,2019-07-22,43.074761,-89.3837613
Mankato MN,76,2019-07-22,44.1634663,-93.9993505
Marquette MI,34,2019-07-22,46.4481521,-87.6305899
Medford,27,2019-07-22,42.4184296,-71.1061639
Memphis TN,77,2019-07-22,35.1490215,-90.0516285
Meridian MS,52,2019-07-22,43.61732135,-116.40613112241579
Miami,44,2019-07-22,25.7742658,-80.1936589
Milwaukee WI,44,2019-07-22,43.0349931,-87.922497
Minneapolis,41,2019-07-22,44.9772995,-93.2654692
Minot,53,2019-07-22,47.6698594,4.8786165
Missoula MT,50,2019-07-22,46.8701049,-113.9952672
Mobile AL,54,2019-07-22,39.092585,-84.853229
Monroe LA,43,2019-07-22,38.2722313,-90.1792484
Monterey,47,2019-07-22,36.2231079,-121.3877428
Montgomery,72,2019-07-22,32.3669656,-86.3006485
Nashville TN,63,2019-07-22,36.1622296,-86.7743531
New Orleans LA,90,2019-07-22,29.9499323,-90.0701156
New York NY,30,2019-07-22,40.7127281,-74.0060152
Norfolk,81,2019-07-22,52.666667,1.0
Odessa,37,2019-07-22,46.4873195,30.7392776
Oklahoma City OK,61,2019-07-22,35.4729886,-97.5170536
Omaha NE,50,2019-07-22,41.2587459,-95.9383758
Orlando,70,2019-07-22,28.5421109,-81.3790304
Ottumwa IA,42,2019-07-22,41.0200145,-92.4112963
Paducah KY,58,2019-07-22,37.0833893,-88.6000478
Palm Springs CA,63,2019-07-22,33.8246269,-116.540303
Panama City FL,68,2019-07-22,30.1600827,-85.6545729
Parkersburg WV,63,2019-07-22,39.2699565,-81.5506916
Peoria,78,2019-07-22,40.6938609,-89.5891008
Philadelphia PA,44,2019-07-22,39.9527237,-75.1635262
Phoenix AZ,44,2019-07-22,33.4484367,-112.0741417
Pittsburgh PA,53,2019-07-22,40.4416941,-79.9900861
Portland OR,54,2019-07-22,45.5202471,-122.6741949
Portland,50,2019-07-22,45.5202471,-122.6741949
Presque Isle ME,81,2019-07-22,46.681479,-68.016357
Providence RI,52,2019-07-22,51.4325409,-2.6642358
Quincy IL,60,2019-07-22,39.9368363,-120.9471764
Raleigh,50,2019-07-22,35.7803977,-78.6390989
Rapid City SD,40,2019-07-22,44.081176,-103.228006
Reno NV,52,2019-07-22,39.5261206,-119.8126581
Richmond,86,2019-07-22,37.5385087,-77.43428
Roanoke,36,2019-07-22,37.270973,-79.9414313
Rochester MN,36,2019-07-22,44.0234387,-92.4630182
Rochester NY,86,2019-07-22,43.157285,-77.615214
Rockford IL,56,2019-07-22,42.2713945,-89.093966
Sacramento,47,2019-07-22,38.5815719,-121.4943996
Salisbury MD,58,2019-07-22,38.3662114,-75.6008881
Salt Lake City UT,36,2019-07-22,40.7596198,-111.8867975
San Angelo TX,67,2019-07-22,31.4648357,-100.4398442
San Antonio TX,50,2019-07-22,29.4246002,-98.4951405
San Diego CA,44,2019-07-22,32.7174209,-117.1627714
San Francisco,37,2019-07-22,37.7790262,-122.4199061
Santa Barbara,42,2019-07-22,34.4221319,-119.7026673
Savannah GA,57,2019-07-22,43.4129206,-79.7028276
Seattle,48,2019-07-22,47.6038321,-122.3300624
Sherman TX,33,2019-07-22,36.2452294,-101.8858689
Shreveport LA,61,2019-07-22,32.5221828,-93.7651944
Sioux City IA,46,2019-07-22,42.4966815,-96.4058782
Sioux Fall,56,2019-07-22,46.737158,-90.8801835
South Bend,57,2019-07-22,41.6833813,-86.2500066
Spokane WA,54,2019-07-22,47.6579425,-117.4212265
Springfield MO,33,2019-07-22,37.2166779,-93.2920373
Springfield,27,2019-07-22,39.7990175,-89.6439575
St. Joseph MO,66,2019-07-22,39.7686055,-94.8466322
St. Louis MO,54,2019-07-22,38.6529545,-90.24111656024635
Syracuse NY,58,2019-07-22,43.0481221,-76.1474244
Tallahassee FL,82,2019-07-22,30.4380832,-84.2809332
Tampa,82,2019-07-22,27.9477595,-82.458444
Terre Haute IN,67,2019-07-22,39.4667025,-87.4139119
Toledo OH,37,2019-07-22,41.6786754,-83.5127283
Topeka KS,61,2019-07-22,39.049011,-95.677556
Traverse City,27,2019-07-22,44.7606441,-85.6165301
Tri,65,2019-07-22,35.875259,-78.7751271
Tucson,41,2019-07-22,32.2228765,-110.9748477
Tulsa OK,68,2019-07-22,36.1556805,-95.9929113
Twin Falls ID,57,2019-07-22,42.5704219,-114.4603171
Tyler,48,2019-07-22,32.3512601,-95.3010624
Utica NY,52,2019-07-22,43.1009031,-75.2326641
Victoria TX,98,2019-07-22,28.8026443,-96.9766308
Waco,51,2019-07-22,31.549333,-97.1466695
Washington DC,48,2019-07-22,38.8948932,-77.0365529
Watertown NY,78,2019-07-22,43.9747838,-75.9107565
Wausau,20,2019-07-22,44.9596017,-89.6298239
West Palm Beach,63,2019-07-22,26.7153425,-80.0533746
Wheeling WV,55,2019-07-22,40.0639616,-80.7209149
Wichita Falls TX,37,2019-07-22,33.9137085,-98.4933873
Wichita,68,2019-07-22,37.6922361,-97.3375448
Wilkes Barre,46,2019-07-22,41.2464824,-75.8817316
Wilmington NC,73,2019-07-22,34.2257282,-77.9447107
Yakima,48,2019-07-22,46.601557,-120.5108421
Youngstown OH,57,2019-07-22,41.1035786,-80.6520161
Yuma AZ,39,2019-07-22,32.6926588,-114.6276157
Zanesville OH,74,2019-07-22,39.9403453,-82.0131924
Abilene,11,2019-07-29,32.44645,-99.7475905
Albany GA,25,2019-07-29,51.7468576,-0.3383107
Albany,13,2019-07-29,42.6511674,-73.754968
Albuquerque,16,2019-07-29,35.0841034,-106.6509851
Alexandria LA,42,2019-07-29,31.199004,29.894378
Alpena MI,84,2019-07-29,45.0176181,-83.6670019
Amarillo TX,11,2019-07-29,35.2072185,-101.8338246
Anchorage AK,22,2019-07-29,61.2163129,-149.8948523
Atlanta GA,30,2019-07-29,33.7490987,-84.3901849
Augusta GA,30,2019-07-29,33.4709714,-81.9748429
Austin TX,17,2019-07-29,30.2711286,-97.7436995
Bakersfield CA,20,2019-07-29,35.3738712,-119.0194639
Baltimore MD,22,2019-07-29,39.2908816,-76.610759
Bangor ME,30,2019-07-29,29.0659229,-110.97133
Baton Rouge LA,41,2019-07-29,30.4459596,-91.18738
